"","GSE33000","GSE26927","GSE108000","GSE43490","GSE20292","GSE20164","GSE20333"
"SLC25A21",1.10466235388624,4.29662742828329,1.11788483419542,7.31474297502073,4.85451299394842,3.0388051374645,2.95160897223328
"SLC25A3",0.920504588701168,11.2834969527803,0.879294816467192,11.6790543059573,10.9419538307557,10.2751234824322,10.4039879435671
"SLC25A32",0.994679987723998,4.43130057435843,0.939081257545473,7.47213541868537,6.21769654009336,6.05671789101435,6.26058436477956
"SLC25A4",0.932481030286017,10.7542475871184,0.562779323894024,7.31474297502073,6.35637722811945,5.79018978674672,7.57353357615221
"SLC25A5",0.954156651041529,13.0878402942651,0.788286833360309,10.6068289528959,10.6042961463727,9.84686163509382,9.90755717146233
"SLC26A1",1.08694987977971,5.30814565748955,1.00513660803694,7.31474297502073,6.12272322644839,5.02439654322675,3.38920331544197
"SLC26A10",0.994778898085569,4.7845361412501,0.9063273408698,4.77271124856008,7.36953214285593,5.60592438439865,5.66090022667964
"SLC26A2",1.18322297701886,8.2159944432871,0.99255426667872,7.31474297502073,6.23605908880664,3.48886018653123,6.02630500157937
"SLC26A4",1.00613808316707,5.99836744980132,0.916905236436058,7.31474297502073,5.0912669793884,4.12511493526506,3.7994183230034
"SLC27A2",0.925934802243852,6.33860167321229,0.267385684882941,7.31474297502073,5.19384515045795,3.15200257746516,4.3312954345025
"SLC27A5",1.04417408203072,8.51643145880811,0.641955615581386,9.77557634435993,7.77665089070125,5.19520971097794,6.51132791968168
"SLC27A6",0.917508148944338,5.10917055024315,1.58759608580787,7.31474297502073,5.28808584245887,4.96604623699909,4.64850242964611
"SLC28A1",0.917837387220523,4.79338862596454,0.854414099374567,7.31474297502073,6.77775626584564,4.8215143734903,5.57194065483259
"SLC29A1",1.21087571172238,7.94008224353398,0.885211625281751,7.21238395422252,6.43893213757343,4.82825947275431,4.29095806031932
"SLC29A2",1.06353820551839,8.12565862470365,1.02770270348003,4.36045310886458,6.25896758765184,5.14099391769637,4.89753936743758
"SLC2A1",1.13361821124255,8.60141695267722,1.07650691649948,9.95754421100612,9.82174899547576,8.69450252965728,8.92597480684003
"SLC2A11",0.847009357784861,3.47424138973092,0.922247564176454,5.36811274256362,6.02407663416613,3.93370119877571,3.33367153044837
"SLC2A3",1.0070061605656,12.2022121125288,0.782786301066193,5.70885591798279,8.67475970403981,6.57162015244136,7.51441348044928
"SLC2A4",1.10140591628876,4.86818012993093,0.969998020258767,7.31474297502073,6.29846519916428,3.54630693769727,2.9269284138153
"SLC2A4RG",1.19585382314543,7.24379309869098,0.99919172202711,10.3960118233165,7.12073291358845,5.96553018470981,5.61438476736428
"SLC2A5",0.950840805648945,9.59449506865995,1.05498639012033,7.36738473903833,7.12201834336773,6.72762443196328,5.18252925925918
"SLC2A6",1.1360151251892,9.33854002917613,0.724891783278606,5.26147306941545,7.02829264784813,4.15699197248361,6.21493012161293
"SLC2A8",0.949071998663371,9.93652482290743,1.07038354122661,6.85488208883872,7.34848249493028,4.29279894367257,4.55031046941702
"SLC2A9",1.07067466748161,5.08007027167037,1.16023166561918,5.23263959332299,7.17996389520287,6.74703792473329,6.69543071371758
"SLC30A3",0.981091094909023,9.84059096329806,0.530357492941524,7.31474297502073,8.88195557806496,3.45039376569916,3.24654601439364
"SLC30A4",1.38572156605246,6.02118350037929,0.972808126423811,3.91905253622955,5.28685854015376,2.71717525073302,2.60725807801051
"SLC30A9",0.936385051738409,11.6447716982376,0.994300766938992,6.17800663538137,8.47568657698366,7.61064521889776,7.16915684219039
"SLC31A1",1.02120062387019,8.51640026118397,0.855019565094111,4.72411001140913,6.31129129375025,4.70551366723953,5.86761540609067
"SLC33A1",0.854802908435459,7.46786368511854,1.14869054380653,4.89404128038948,7.37201795596182,6.1275752536819,6.30387520202798
"SLC34A1",0.974472733283058,4.82583692812705,1.01848662504937,7.31474297502073,6.72558086569692,4.36071339612788,4.80313086454549
"SLC34A2",1.00239805120433,3.95220563535824,1.08702553309644,7.31474297502073,5.89046016991679,5.06458241540072,4.89741914901083
"SLC35A1",0.931474828862586,10.845884012819,0.902168648640747,8.02181281427202,7.54607746007232,6.92924273373946,6.76327226590129
"SLC35A2",1.067764271616,9.24250640810416,0.998862323364013,6.23742876407576,6.56417398953851,5.64660887739751,6.15113909644071
"SLC35A3",0.864435171344043,8.39560266259795,1.12104756588474,7.31474297502073,4.94353032428795,2.07812674346416,5.13914999127545
"SLC35B1",0.939501413107486,10.4141481180678,0.875713664248556,6.90199384228305,8.36124113907817,7.3151690609996,6.72374725108452
"SLC35E3",0.881696607443452,9.73621997521648,0.979480187379517,7.31474297502073,7.52486023295562,5.52992095064299,6.62743033377889
"SLC35F2",1.08747683987874,6.54321031120269,1.09266317700364,7.31474297502073,7.87909685599807,5.76435744755433,6.14694195452501
"SLC37A1",1.1569161195177,7.48309498402442,0.845391062034672,7.31474297502073,6.96327159435533,2.88600464038134,3.21265960106354
"SLC37A4",0.975446326813973,9.50313812024827,0.75586493408652,6.73166368199153,7.7116226238222,4.57181395880534,5.39444308043631
"SLC38A1",0.977279700325211,11.0904827434352,1.01037085513982,10.3344300826743,9.28081773454806,4.94948569371635,8.26199809173208
"SLC38A2",0.883462973768441,11.3293111886665,0.794568687660187,10.3845583501193,8.72255140781417,9.04530750171964,8.64954316021357
"SLC38A3",1.0872734065867,6.74906110853961,0.912106707165618,4.77847089184448,7.06207404749979,5.17799524648566,5.74784824033904
"SLC39A1",1.08123475599725,8.92181662608105,0.96278590957625,6.50133710815691,7.60583952046033,5.70764810707126,5.8858218092346
"SLC39A6",0.904586031368317,8.27339060946295,1.16173199559611,7.31474297502073,6.50600864134471,7.32668130734447,8.49378656730942
"SLC39A7",0.922832463656727,7.68154804071193,0.972056655792759,6.24366093988808,6.85947726680461,6.61300359375376,5.25689757031579
"SLC39A8",0.944798479690689,7.92959330025214,0.887112153155261,7.31474297502073,5.59240653004502,5.72745359375215,5.71904068210267
"SLC3A1",1.0489385168743,4.39177452689643,1.05512556438003,7.31474297502073,5.25058226750802,5.20607672550506,4.71083278193801
"SLC3A2",1.03674164770338,10.3381595228383,0.790236030111959,6.93932198764789,9.20949472980424,7.44675929916592,7.15119732403999
"SLC43A1",1.06881802894295,6.032683075706,0.84382757652701,5.01560241020804,7.45701173604564,6.36825093248838,6.28422937320167
"SLC44A4",1.09382310772755,4.12275083432458,0.970980392460991,7.31474297502073,5.7788731633261,4.23355773691943,3.89625155968525
"SLC45A2",0.980262241395918,4.5913337337924,1.09383884820941,7.31474297502073,5.94077264258453,4.81298986147265,4.55490421284225
"SLC4A1",1.08115226806067,4.27164648358464,1.01527810691821,3.74288742471929,8.55058123137727,4.82670810849284,4.38185012313523
"SLC4A10",0.751448753892926,5.00628271189472,0.576524967590176,7.31474297502073,4.8328228288697,4.3179266516635,3.65280042688467
"SLC4A2",1.15152032032637,7.68357363801741,0.894886724714832,7.31474297502073,7.34319935412518,4.96671685339018,3.8340008302004
"SLC4A3",1.03990003434566,3.68142568424474,0.562772351458745,9.23184238420383,7.45081548823777,4.67551024730431,5.45769880691745
"SLC4A4",1.04796535483784,9.57513527544172,0.719968337809136,7.31474297502073,8.7114501652123,8.26197849850287,8.40610782703894
"SLC4A7",1.00694607482826,5.65549302193957,1.01061337424876,7.31474297502073,4.926585115575,4.96670341406584,5.05296901209845
"SLC4A8",0.876446639367759,9.37260477637075,1.09347983988527,5.21568433968389,6.09172422047157,2.93513587793907,5.85790706498246
"SLC5A1",0.884600545731812,5.24346084987779,1.08433722697043,7.31474297502073,6.5742295723079,5.81097543159341,4.53425508158837
"SLC5A2",0.969450282027711,5.0208369975269,0.992094008878436,6.92546293940511,7.64378544366963,5.14826694420717,5.05353156619531
"SLC5A3",1.02532242990012,8.16041024072528,0.871926793848985,4.51001174381549,7.56013894091493,5.20761708981671,7.63038494640105
"SLC5A5",1.09061836070749,3.76087335522766,1.02896748160849,7.31474297502073,8.13378243945137,6.57501663995335,6.62460926540262
"SLC5A6",1.02036502984414,9.30261037073899,0.942592650580934,7.31474297502073,8.7246045848939,6.63596676918345,7.15980416559688
"SLC6A1",1.07243489428813,11.636504100978,1.03567284786921,7.81799669536043,9.77211363393284,8.25200174897662,8.29412657583294
"SLC6A11",1.08326884583984,5.71073640791503,0.935532309229263,4.56615083420111,6.92265313420257,3.15659882929586,2.83092664851365
"SLC6A12",1.26152859664182,9.53301636362628,0.897227820553982,7.1156006799573,7.874974045891,6.92749048661768,7.25392641643645
"SLC6A13",1.1051454446746,5.20707043517306,0.94159033702859,6.47299078441189,8.26413348708399,6.2522002120443,6.8077657530852
"SLC6A14",1.04385327543468,3.71488502950899,1.0722416978777,7.31474297502073,4.92042841775391,3.82475352109028,3.76233892677348
"SLC6A2",0.954111926474376,4.58131921442199,0.978949475703576,7.31474297502073,5.03168314965556,3.69240969635121,3.65875154597477
"SLC6A20",1.29840047615665,4.61625794836343,1.07110937583372,7.31474297502073,6.28071025865926,3.04382039919223,3.34801773233342
"SLC6A3",1.09611083536834,5.7544810760421,1.03709272534554,7.01670943591012,9.00783214696298,7.93072870474682,8.96210284520705
"SLC6A4",1.08661729731446,4.01145853600563,0.980888565076773,7.31474297502073,7.81803114883004,5.8373222235402,4.71303636573739
"SLC6A6",0.981082277155186,4.74602701949863,0.815065363671811,7.31474297502073,4.85499685435901,2.67583504502563,3.09274935743164
"SLC6A7",0.971033599960841,7.90595613935684,0.539749770399356,7.31474297502073,7.84453969879402,2.54284827738533,2.48043028414697
"SLC6A8",1.05672039737931,8.99211409058222,1.10762292664959,6.84145756777039,8.07616071768341,7.79600342038693,9.71784343208137
"SLC6A9",1.00603868649811,5.61512819064777,0.945478754615714,7.31474297502073,5.82822243212541,5.75283821801115,4.40825682824608
"SLC7A1",0.931522750796088,10.9744584683586,0.86453668897554,7.5216840008922,7.36844295083842,8.77595183010492,3.55911692340734
"SLC7A11",1.28797965231229,5.05406008209139,1.15265112871459,4.54512649224977,7.32887820793049,5.7592975458118,7.68095991224166
"SLC7A2",1.17125864250446,7.96827043314409,0.87254708766583,7.31474297502073,5.64261323696042,3.68413509977852,2.81897229773266
"SLC7A4",0.992180127936267,6.99237599118532,0.716078559069676,7.31474297502073,6.61107487977357,2.81312366541095,2.45309987938529
"SLC7A5",1.15324736511817,11.0940485653597,0.870828257764993,7.31474297502073,9.56336378278245,8.16303969762234,7.83280305509969
"SLC7A6",0.963972615810299,8.01479781273008,1.02080746866746,4.15627839506604,7.61342984427535,4.64178393570404,5.70134873377365
"SLC7A7",1.01501486840251,7.91687260142152,1.1817067634644,5.80046634269554,8.63173086301339,6.58355588191822,7.01202622874776
"SLC7A8",0.996723161489309,3.88455806467189,0.806672131153887,7.41704603581713,5.88300150617798,5.91160126740476,7.10498755127781
"SLC7A9",1.05569349179388,6.56589489815331,1.05997762836494,7.31474297502073,7.37494400426157,6.31552699095484,6.34140147128133
"SLC8A1",1.02424632692085,4.96540021731238,0.986659801061125,9.79510216406066,5.57945245449088,2.51677157248072,1.78925506659092
"SLC9A3R1",1.09598131686932,10.2047015442846,0.938926373883243,9.04848144091935,8.99403490063708,7.56766032087315,7.3009699676709
"SLC9A3R2",1.17973006705679,6.05768277162249,0.92291973644244,8.92624489018841,5.29415321868051,3.22294606383509,3.13664974690231
"SLC9A5",1.09570111590437,7.50307312516527,0.617960492088907,7.76926337625006,7.70310045242218,5.3002779717654,5.47455414022271
"SLC9A6",0.805730657946974,11.1670238275296,0.74341521821223,9.80375811115489,9.46228728940513,9.20702254925437,8.89824993312785
"SLCO1A2",0.921120759819594,7.19897806047709,1.40261181633187,7.31474297502073,6.84043679171547,4.99034924317749,6.18523506920831
"SLCO1B1",1.07688893042769,5.01730773103411,0.354669649710167,7.31474297502073,5.58045725117255,4.39495853783742,3.18556250444852
"SLCO1B3",1.35042816527979,4.17262999573994,0.890728076945974,7.31474297502073,5.43218536934234,2.98866977704756,2.85892794670777
"SLCO1C1",1.00486185518089,8.21796244086545,1.25504095782567,7.31474297502073,7.29078601196534,6.48541269593254,6.74059833175707
"SLCO2A1",1.00815145594587,7.81349755175713,0.730773319579657,7.31474297502073,7.21058310598288,5.75763998039571,5.20957329979801
"SLCO2B1",0.981919005518639,9.21344161428378,1.1580953745104,9.51947787610884,8.62746300711151,3.9896001547498,8.29094557331107
"SLCO3A1",0.937852561088353,7.19449162041579,1.14864039905645,9.41869469038893,9.18493123733511,7.85627500703519,6.94571099676007
"SLCO4A1",1.24773891934971,9.57916166869704,0.660189574885359,7.01292962616989,8.67755060444705,7.95390493855016,7.72168613123461
"SLCO5A1",0.981274104060978,4.96920022700081,1.03598251718526,7.31474297502073,5.80173223772859,3.45677817372374,3.64190023408747
"SLIT1",0.962486605971465,6.4721225132324,0.732446365706652,8.00798354776043,9.13913286186476,3.73437137364728,8.16211957867257
"SLIT2",0.874084041555994,9.92918308793906,0.918844183978593,8.2637854553912,8.37663346156065,4.95034292574172,7.13682635531165
"SLIT3",1.32027950425708,7.29027058499776,1.02433204221813,4.10268584154793,5.80539476197776,4.02670270705422,3.97449363426597
"SLN",0.869785288769156,6.81052180410497,0.739788038059834,7.31474297502073,8.05513685951043,6.21634956681635,6.14682836638162
"SLPI",1.05153770081475,5.2597012220517,0.564858128857155,5.27075427340521,7.67823093605201,6.87982643162872,5.95774389983033
"SLURP1",1.05801936880235,5.44070802048884,1.04856277368308,7.31474297502073,6.22405598837844,3.96603725569594,3.37933402465713
"SMAD1",0.931424113086028,5.7056051592423,0.958790732117708,8.40022194104779,7.48045445648289,4.76218096739062,6.8850734786489
"SMAD2",1.14177473757922,7.52239974292379,1.20521691592614,7.31474297502073,9.35058269502881,5.74473593462344,8.06710759710617
"SMAD3",1.11259476159026,9.66724716976597,0.978410835021274,6.90202637646886,6.7205897073266,5.28713000657037,5.28795295853575
"SMAD4",1.00962495037776,10.1665104795904,1.21941295627264,4.35656123668578,5.35015688932136,3.6400605280004,5.42518905308929
"SMAD5",0.924832276076198,10.6178344669457,1.13363250310449,4.60512086797714,4.72786896192999,3.15149300846201,5.17893498522803
"SMAD6",1.20793574791439,8.29675390341859,0.716079485657194,7.31474297502073,6.37601586953938,3.53820673202495,5.08733756633215
"SMAD7",1.10737447918235,8.6041521680345,1.00449580694588,5.97923692527745,7.10994701534986,6.56755853195824,6.4523040519249
"SMAD9",1.13392264211567,7.7143229266574,1.33603622028115,5.98158991366991,6.33082487052802,2.8556479279656,3.10629829747023
"SMARCA1",0.941617261018808,8.02177944728226,0.986394001804699,9.15941627404176,5.29580929002639,5.68860152186962,7.12751849253397
"SMARCA2",0.73261623347232,12.1608743953456,1.10383616526385,6.23762875841514,6.22999536296981,7.24963740544446,5.71913926072074
"SMARCA4",0.941707916095568,11.3274480884577,0.867866944462148,7.31474297502073,5.57336849473947,6.66690559862348,7.11040762193419
"SMARCA5",0.903578075190203,8.34545261254339,1.3052286000854,5.83236448638563,5.22494224711502,6.98268332077018,7.24778950528546
"SMARCAL1",1.04293199786962,8.49992965022222,1.04364433745811,7.31474297502073,6.60276559452919,4.50212381608318,5.21689816543808
"SMARCB1",1.39069845891155,9.4050457131107,0.973642308835471,7.31474297502073,6.71347840124399,6.82615519250542,7.30846015144747
"SMARCC1",1.04082968574333,9.63334580044766,1.39259260073746,7.83235539327485,7.17527672225002,6.13933717275498,5.62323958104385
"SMARCC2",1.17661175213,9.47209112734502,0.791390353626033,5.66792442198556,8.67731403058688,7.07429969547774,7.74264733984939
"SMARCD1",1.12575886609223,5.91300524214974,1.01792647493908,7.85486202918667,8.8189603015399,5.26266920789768,5.96495716545317
"SMARCD2",1.00971589474112,7.48150741881422,0.872752977443003,5.94657184029283,7.71353866143404,5.56922966144824,4.93631645100012
"SMARCD3",1.0966440298711,3.78474089432991,0.714518608312609,11.7836084995188,8.74765157540014,7.76853282518192,7.42535917486749
"SMARCE1",0.851613488117219,9.46710496123802,1.35810037821642,4.90469268702136,9.01189542218955,6.10694387414058,7.61274681854811
"SMN1",0.904585734907545,5.54314594741659,1.08622032445893,9.76289687772537,5.73159435522689,4.40106140761686,5.30928838574108
"SMNDC1",0.987320735271339,9.4300374351413,0.990511520957744,7.31474297502073,7.77933596289382,6.42912498875307,6.73386195719059
"SMO",1.14280698801541,6.88557301904551,1.0039232123603,8.18862728140368,7.76027789247457,5.34895863971822,5.23164818397639
"SMPD1",1.03715631669063,7.74952462189471,0.845183090541584,6.17287629668032,6.42599909531,4.76782029811555,7.27844822525352
"SMPD2",1.0811623376016,6.55904501439853,0.970505680006293,7.31474297502073,6.61966377619909,4.01949446074699,3.74535837286658
"SMPDL3B",1.03119829058742,5.08067757475914,1.01295511872819,7.31474297502073,5.60579648282721,1.68731770025654,1.3930551263326
"SMR3A",1.15689433488987,3.8397332219765,1.10386907845044,5.23956898990488,5.68391620195473,3.07593522721748,3.18992557122752
"SMR3B",1.03162960436237,4.79065549504176,1.01586733721272,7.31474297502073,6.071751000838,2.8061444288586,2.64411144807138
"SMS",0.854514150164183,10.9369267994729,0.929440460581365,9.3383305671207,7.64176262112499,6.60116241160953,6.92541993932706
"SMTN",1.19140388360056,6.19530084524704,0.768007847138808,6.06780151951735,6.80258087757519,5.60874805679195,6.11991839557304
"SMUG1",0.95259778909143,9.83043121575381,1.04424090843361,6.10317375003331,8.15386393138625,6.06465744105938,5.21551945542687
"SMURF2",1.1492262241986,4.64634677177053,1.15436916148275,7.31474297502073,6.39537086989216,5.21047849442714,6.66827577806445
"SNAI1",1.09996256294945,6.06065865797945,1.00294928911432,7.31474297502073,7.74744380321798,4.19723509726243,4.41467312478196
"SNAI2",1.10937299359728,4.57514897752399,1.05644894009008,7.31474297502073,5.22920660129418,3.97515472591172,4.1849467651456
"SNAP23",1.00959240655186,7.35709652384033,1.07299372735005,7.31474297502073,7.47801729657073,7.18172535049219,6.90433427575002
"SNAP25",1.24398075740068,14.36049509362,0.25925726822175,9.37316634422267,8.88042835307122,9.42489286937022,9.68096602340819
"SNAP29",1.02577346912092,8.68703641855507,1.1321097010428,7.31474297502073,7.40788943919324,5.60793181524549,6.28249708553911
"SNAPC1",0.970827940723319,6.0293400266439,0.900416806068484,7.31474297502073,6.0190595222239,4.75019568021529,6.0358591429608
"SNAPC2",1.15370177271369,8.98051314974702,0.902552561115052,9.56137270695905,7.45329757287719,5.57154418386553,5.83423229184388
"SNAPC3",0.913934525815406,9.15744071878951,1.01473517486543,4.97721885019395,6.00770670488317,5.7578868106545,6.30903329705205
"SNAPC4",1.02999026131893,9.9334799008319,0.764025601735083,7.31474297502073,9.13538580220365,5.86124187848756,5.82049906034486
"SNAPC5",0.811909444025269,7.39278699884135,1.03657896748876,7.91812111859526,9.54440349781791,2.69561679526065,8.11451692912742
"SNCA",0.721422086857752,12.1148690636323,0.862949027608735,11.003009883271,9.26377071211536,8.9915846905974,8.86087087551238
"SNCAIP",1.06729385132033,8.59883715371341,0.977237614377088,4.82039685586936,7.78133366586877,4.04028314076807,5.03654145943925
"SNCB",2.39199565287398,8.51028214924533,0.634086741183785,9.1441035953444,7.11203462637539,7.20729433310925,5.30449961181247
"SNCG",1.14768184494794,9.76694935363259,0.457331453641777,7.31474297502073,6.87774912149353,2.70854445105918,2.84881711887381
"SNF8",0.978315779419559,9.89940203030653,0.926326055986894,10.3335819880415,8.07687176524717,7.3130430899351,7.66487798093136
"SNN",1.04680541790116,10.3482045690568,0.674092571979267,8.31251888513662,11.062825790476,6.20443872704319,9.86641476061167
"SNPH",1.10992310235111,6.21058146995672,0.423273690064644,9.62886442228597,8.29688023545916,7.05528488053914,8.19525268285491
"SNRPA",1.04842091766992,8.4140748194776,0.867250700710941,7.10111770864854,8.69276839210042,7.60287251288099,7.62430178123882
"SNRPA1",0.893399004099022,10.8825828320052,0.937315220051458,7.18951732932758,7.82746309080106,6.44710684380976,6.46538389106023
"SNRPB",0.982070293540872,9.98236132545276,0.798103915926521,6.32521990284363,8.64405872978248,6.67755332930039,6.58778723428989
"SNRPB2",0.943634924577975,10.3684034387475,0.963721131272621,6.71574392276344,9.06774494324602,7.93126184643767,8.06151017731707
"SNRPC",0.973808050116868,8.4247688422632,1.02654638043244,9.81492042627871,8.79801733741221,7.38653482270464,6.6505132058952
"SNRPD1",0.950075070975241,8.16308660796089,0.930508155435325,8.21406312494633,7.27631035434452,5.72848413771244,6.8584781643401
"SNRPD2",1.01838334705502,6.04993719566217,0.945647894814272,11.2077508603801,9.83627010325671,9.15049566678868,9.84789539869193
"SNRPD3",0.982290409611558,8.88461278834403,1.02443203514333,10.044202949008,9.41741100988958,7.07345816413947,6.52000846090239
"SNRPE",0.994016367840356,7.01776017601605,0.894192205439635,7.4257849357616,8.87366010456448,6.4536804072712,8.31358745448689
"SNRPG",1.00705406404098,11.9440982159924,0.976876605729594,7.31474297502073,9.00670156908615,7.81426668144675,8.4973026863736
"SNRPN",1.08134030737033,9.90452049405197,0.611876558709777,8.57860317590837,11.8767828227526,9.41021713652555,11.0627615082043
"SNTA1",1.18036513189568,10.0929817809562,1.06508075942208,12.1645475445971,8.25172403203635,7.93325060514938,7.89897232812105
"SNTB1",0.892970454057454,7.83889983808921,1.0642245758222,7.31474297502073,6.57318236155188,5.10719088285181,3.55359275779386
"SNTB2",0.906052107205612,7.18776807312218,0.922859736756118,6.22226311033624,7.59628233797221,4.97914462202177,6.34603525467301
"SNTG1",0.886126909475288,7.13177359946485,0.951759628852336,4.58787291903235,6.01492132030844,5.01422972458291,6.09130889685281
"SNTG2",0.946555000729368,4.82245784873222,0.738771971833185,7.31474297502073,5.39822942081551,2.23856630450861,2.2579306184922
"SNW1",0.946858023423715,9.70111663596001,1.07913847008463,7.31474297502073,6.89170827816497,7.5799618645104,8.44963276457447
"SNX1",0.97826746659966,8.03850861033881,1.08738708775709,8.25639049756064,6.64723088431141,6.49614254284969,7.89036722061646
"SNX10",0.939319903649659,12.5260699021781,0.88941285099449,8.19888294711639,7.59065886075605,7.40158018196172,7.45971704368703
"SNX11",1.06016859921762,8.85728914058396,1.02457887627961,6.31258664255332,8.26390411398053,6.8611031935365,7.60849233852555
"SNX15",1.08179536254812,9.1331545480027,0.85730032442531,5.20070754716562,6.87960450087747,7.09088585693287,7.15353440778486
"SNX16",1.01590481263585,9.49397402519737,1.02142608731918,7.31474297502073,5.08388356100163,3.62041940839416,4.31980632938572
"SNX2",0.981652839512052,10.418985567581,0.887082619926496,9.48314976969579,6.17617245592099,6.07093124066188,6.30766011765276
"SNX3",0.904012346549093,12.0207280970849,0.935576487316062,9.62774610000819,12.069901164032,9.49071108105134,9.90649192892967
"SNX4",0.909350402811284,9.74914797337178,1.08438799442221,7.35161334667812,7.51091091747528,5.5355952396092,7.41875025067287
"SNX5",1.03492062985442,4.362238140476,1.20323251103897,8.86622767532891,8.86796860803508,7.87899824911063,8.17027646323131
"SNX6",0.974881982871181,9.05578783323188,1.13920862538056,8.55364514420028,9.36119393552167,7.57298494259566,8.25736541286695
"SNX7",0.93298587346611,5.44445149890489,0.917987603766021,8.20202898305187,7.96623838891146,6.26047683258678,7.32576861877082
"SOAT1",1.01518465927773,5.867376573024,1.19937457994484,7.57301927362116,5.00126986865018,4.17090310199811,2.97774866729761
"SOAT2",1.03248138040074,4.12208355060537,0.98951246828016,7.31474297502073,6.8699057069896,3.63294475509406,2.79681279802132
"SOCS1",1.17237504209944,3.95597079954614,0.870593873973719,7.31474297502073,6.43090197572484,2.80712783677093,4.26310402779685
"SOCS2",0.959971119609334,6.67757008661861,0.720921376906113,7.31474297502073,6.56002704731953,4.58242196320215,6.11935610269096
"SOCS3",1.04272401763253,6.57155582848257,0.623220723989975,6.72545372722675,5.86690121158597,6.22949477975738,3.99236660738716
"SOCS6",0.942533321777143,5.50062177142966,1.20922719582002,5.41004873036215,5.41423987680518,4.11899337267576,4.79373079795246
"SOD1",1.01047302586595,14.162747586005,0.907419424122838,7.31474297502073,11.9853303927593,11.3196418163957,11.3581148945194
"SOD3",1.32370643221392,6.07997507614259,0.695558882941181,9.8568517451894,8.54404774689794,6.84869098914134,7.40221309360234
"SON",0.961888272563135,6.70638484012296,1.27790307894026,9.56347913567891,10.3210468107309,8.66399699133642,8.70483242511836
"SORBS1",0.919860278079391,6.86476474717497,1.41636120783901,7.82805788683176,9.48887120108582,8.02628517339959,8.00060465588191
"SORBS3",1.22159533337465,6.64867238519219,0.919723039104869,8.47521416812704,9.05512865035814,6.71730215718169,7.09648056056271
"SORD",0.955819258561117,2.77258293675934,1.00498897966997,7.0726605444998,7.72665327466832,6.70657505077577,6.97151940414355
"SORL1",0.810276907812408,9.87723496573571,1.16690577015764,11.9576893013787,11.4887860212105,7.40404452602633,10.3367963664281
"SOS2",1.00417728646269,6.78021798140533,1.2619077401182,7.14947947873604,5.26796770738523,3.34345162115127,7.73843152148228
"SOX1",0.988864887132947,3.88177271735056,0.971639729678058,9.77541532480974,5.37222206787153,2.04928192913371,1.56566209399208
"SOX10",1.16028396945469,9.36761745370359,0.907042721608916,7.31474297502073,7.51935500620861,5.86648297556484,9.46722047080121
"SOX11",0.958983245071114,7.24942138015239,1.27160872695975,4.71193393011748,6.01669019767946,2.82328230760446,4.68619057973475
"SOX12",1.0724779042835,6.76854108552222,1.02344430929547,7.31474297502073,5.57531131983019,5.44428616863297,5.04790429532866
"SOX13",1.25901543378655,8.38865388701785,0.929727671562726,5.22394342134779,6.77614871347055,6.55231467946327,5.76044389554123
"SOX15",1.30320947442396,9.33461165288459,1.04039982873778,7.31474297502073,8.2952916771051,4.27265451316351,5.30081044606343
"SOX17",1.13716588424017,5.81599346033484,0.790492247579026,6.97040144269655,5.80048461484901,5.53783834619778,4.99128591462023
"SOX18",1.07815937750329,9.80283479558541,0.912652693506425,7.05915583309728,5.06812611377871,4.42281217728279,4.26583393518619
"SOX21",1.00325138040545,9.94874662959575,1.19080312452584,7.31474297502073,6.9240158776204,4.96582981512738,4.73179463829984
"SOX3",1.00187505620992,5.92957995264711,0.952676606441744,7.31474297502073,5.90426877786793,4.05247793454855,5.2168424960057
"SOX30",0.978832746638134,6.25715121302692,1.06075234091737,7.31474297502073,5.01906162281303,2.30968348499707,1.90098644917324
"SOX4",0.970339673832104,7.43490360630202,0.989520634280145,7.31474297502073,6.50072850616344,3.37862445795882,5.1406891908175
"SOX5",1.0838035048731,6.05992711403747,1.11910408040015,5.75086352995796,6.45165938864495,2.07164582310884,4.01003872182839
"SOX9",1.22006815963333,10.0691017477893,1.21816533280415,7.38544518260694,7.33229587218457,8.43057807177773,8.60577414575213
"SP100",1.03265306183181,5.06977799485522,1.22561189781392,4.49114490730971,5.25580102346098,4.96381209088523,5.94469909668766
"SP110",1.03371168414739,7.94316654873365,1.06992740187233,6.54779304111193,8.12506664228093,6.35303539647319,7.6207605702066
"SP2",1.12596496345644,8.45287501428593,1.03004289780069,7.31474297502073,7.39073624533679,6.05735275643701,6.36203719381395
"SP4",0.901799706453569,8.63418346247033,1.12870528311271,7.31474297502073,6.31302687833762,5.13217584335704,4.65730820177849
"SPA17",0.892907525923446,9.15972355447111,1.09566486024019,7.49561941285312,6.20901387016039,5.3960515530552,5.77496778111948
"SPACA1",1.03795139297605,4.8876228516878,1.16045140848668,7.31474297502073,5.37048201878637,2.65960624290675,2.63269294793049
"SPAG1",0.808971908166498,5.60930357502058,1.10017500431166,7.31474297502073,5.01452054340412,4.40084879214245,3.94417480850105
"SPAG4",1.01887333908789,4.91460470549155,1.06662494848456,5.04016437378034,6.51188851587496,3.99573164385618,3.68206943317864
"SPAG5",1.05075360278838,7.57167044096827,0.842134509338903,6.31196874321441,6.38549258953001,4.60713014133439,4.6854806033612
"SPAG6",0.805520603582732,4.42874988479487,0.903773837723546,7.31474297502073,6.63784625453142,4.68757567792967,4.7220092355108
