GeneHu,Category,File
MYO1D,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
MYO3B,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
MYO7A,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
MYOCD,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
MYOF,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
MYT1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
N4BP2L1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
N6AMT1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NAA20,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NAA38,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NAA60,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NABP1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NABP2,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NADK2,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NAGLU,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NAGPA,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NANOS1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NAPA,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NARF,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NAT1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NAV2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NAV3,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NAXD,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NCAN,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NCAPD2,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NCBP3,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NCKAP1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NCOA2,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NDE1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NDEL1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NDUFA3,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NDUFB10,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NDUFB8,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NDUFS5,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NECTIN1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NECTIN2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NEDD9,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NEK3,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NENF,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NET1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NEU3,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NEURL1B,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NEURL2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NEUROD1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NFATC1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NFATC2IP,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NFIL3,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NFKB2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NFKBIB,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NGF,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NGFR,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NGRN,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NHEJ1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NHLRC2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NIF3L1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NIFK,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NIPA1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NIPAL1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NIPAL3,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NIT2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NKAIN1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NKAP,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NKAPD1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NKAPL,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NKD2,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NKIRAS2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NLRC5,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NLRP10,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NLRP12,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NLRP5,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NMBR,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NME2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NME4,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NME7,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NMI,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NMNAT2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NMT1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NNMT,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NOG,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NOL4L,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NOL8,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NOMO2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NOMO1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NOMO3,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NOP53,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NOTCH2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NOTUM,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NOVA2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NOX4,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NOXO1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NPEPPS,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NPLOC4,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NPR2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NPRL3,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NPTXR,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NQO1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NR1D1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NR2C2,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NR6A1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NRCAM,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NREP,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NRG2,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NRGN,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NRIP1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NRIP3,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NRP2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NRXN2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NSD3,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NSF,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NSMCE1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NSRP1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NSUN5,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NT5E,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NT5M,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NTAN1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NTN1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NTN4,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NTNG2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NTPCR,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NUB1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NUBP2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NUCB1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NUDT1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NUDT11,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NUDT16L1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NUDT19,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NUDT22,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NUDT6,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NUMA1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NUMBL,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NWD2,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NXN,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
NXPH3,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
OARD1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
ODR4,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
OGFOD2,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
OGFOD3,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
OLFM1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
OLFML1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
OLFML2A,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
OLFML2B,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
OPA3,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
OPN3,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
ORAI2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
ORAI3,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
ORMDL1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
ORMDL2,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
OSBP,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
OSBPL11,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
OSBPL3,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
OSBPL5,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
OSCAR,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
OSGEPL1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
OTOG,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
OTULIN,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
OTX1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
OVOL1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
P2RX2,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
P2RX5-TAX1BP3,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
P2RX5,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
P2RY12,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
P3H2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
P4HA2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
P4HA3,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
P4HB,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PACS1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PAF1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PAFAH1B3,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PAH,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PAICS,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PAIP2,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PAK3,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PAK4,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PAM16,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PAOX,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PAPSS2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PAQR4,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PARD6B,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PARM1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PARP14,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PARP3,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PARPBP,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PARVA,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PAX3,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PBXIP1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PCBD1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PCDH10,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PCDH15,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PCDH8,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PCK2,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PCMT1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PCMTD1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PCNX3,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PCOLCE,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PCSK4,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PCSK6,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PCYT1A,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PDCD11,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PDCD2L,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PDCD4,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PDE1A,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PDE2A,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PDE4D,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PDE7A,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PDGFB,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PDGFC,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PDGFRA,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PDGFRB,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PDK2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PDLIM1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PDLIM4,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PDPK1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PDPN,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PDXDC1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PDZD7,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
FRAT1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PELI3,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PELP1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PEX7,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PFKFB4,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PGAP2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PGM5,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PGP,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PHACTR3,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PHETA1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PHF10,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PHF12,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PHF20L1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PHLDB3,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PHOX2A,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PHRF1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PHYHD1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PI4K2A,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PIBF1,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PIEZO2,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PIGF,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PIGL,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PIGN,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PIGQ,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PIGS,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PIH1D1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PIH1D2,tapBYqnp_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PIK3AP1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PIK3C2A,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PIP4K2B,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PIPOX,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PITPNA,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PITPNM1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PITPNM3,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
PKD1,qnpBYtap_Mukherjee_FC5_,StemCellRat_GSE70696_DEGup_FC5_Signature_Hu
