"","neuronBYo","AveExpr","F","P.Value","adj.P.Val"
"Ywhaq-ps2",0.241116825742132,0.669704183399071,0.136789873610199,0.714209191755352,1
"Ido1",0.10195876808733,0.357818143113845,0.136747594290177,0.714251322648795,1
"Rexo2",0.219808782362715,5.19720032039718,0.136747231114081,0.714251684582103,1
"Ppib",-0.114763399263706,5.08390064112801,0.136744007813389,0.714254896876695,1
"Commd8",0.207730360950011,5.65321363951739,0.136492715744166,0.714505463957916,1
"B430306N03Rik",-0.322080535512965,2.66450180917745,0.136396474794747,0.714601496918548,1
"Tspan3",0.357574533660525,4.97982620653248,0.136329802701666,0.714668047583173,1
"AC154616.1",-0.148048390631194,0.403850436533185,0.136313866734888,0.714683957274032,1
"Gsx1",0.516779007681145,1.26120362486057,0.13627163760234,0.714726121906768,1
"Gm30363",0.0719446078460581,0.21920499491843,0.136205396574208,0.714792276771333,1
"Map7d1",0.1936755963849,5.4966205599705,0.136114863602771,0.714882721655027,1
"Hist4h4",0.30581454938568,0.914523462231666,0.136036766770185,0.714960770056438,1
"mt-Cytb",0.353945038429677,13.0603341851819,0.135958405405194,0.715039108502607,1
"Entpd2",0.464218181557587,1.35556293737123,0.13578024722383,0.715217310401324,1
"Nlrc4",0.246806046044176,2.03293826467058,0.135755473142628,0.715242101113651,1
"Abra",0.139712128610836,0.634521699455631,0.135751478285198,0.71524609889427,1
"Cercam",0.298790721343273,2.02446385629318,0.135732252450211,0.715265339735387,1
"Gm4742",0.191136116969488,2.68608853429761,0.135604434456057,0.71539329699864,1
"Relt",0.277211321107385,3.70524200048381,0.135598397686463,0.715399342045191,1
"Cdk11b",0.236148419526899,2.97675712107139,0.135485565287566,0.71551235737883,1
"Slc35c1",0.232807814851551,3.94210376596625,0.135472176206914,0.715525771726054,1
"Rpl32-ps",-0.29401824781353,2.94648195465691,0.135435356029487,0.715562665282362,1
"Gm6576",-0.147188621450516,0.263284015729942,0.13540141163427,0.715596682388213,1
"Nusap1",0.250518959004527,1.43902972260432,0.135275286731376,0.715723120039364,1
"Hist1h2bl",-0.267480234656735,0.773970052248714,0.135204525242634,0.71579408640297,1
"Gm48614",-0.119507099434787,0.543258483389932,0.13508310673566,0.715915905764707,1
"Dll4",0.516077581765558,1.21079200404171,0.13485949767988,0.716140416340029,1
"Snx24",0.222825651382136,1.02104032524536,0.134470465432573,0.716531522804629,1
"Gm9776",0.218046516939438,2.93492186841223,0.134455670703815,0.71654640912175,1
"Nsun2",0.137108065124421,2.39451534753446,0.134151795960235,0.716852371511413,1
"Snap23",-0.208463237882597,4.34983537722025,0.134034102536003,0.716970979458666,1
"Gm15181",0.301039020760723,0.568837706266436,0.133981693331196,0.71702381497422,1
"Ak8",0.10074642779553,0.375770331960687,0.133894170579758,0.717112075883555,1
"Slc6a13",-0.207879845512807,0.430093836004635,0.133762968354765,0.717244446161719,1
"Tnfaip8",-0.239037993433656,1.92297829968856,0.133682609763635,0.717325556637952,1
"Preb",0.149815465971515,4.67830265053094,0.133556100726124,0.71745330559389,1
"Gm19326",0.260098947572045,0.460018048363337,0.133555445726036,0.717453967192719,1
"BB014433",0.0797954568345399,0.139726526735914,0.133319094414248,0.717692820191244,1
"Zfp787",-0.131504828478727,3.10940109131216,0.133303955710924,0.717708127335114,1
"Glis3",-0.105614779023414,0.359387630693028,0.133295576817295,0.717716599881348,1
"Gm12993",-0.272469466147142,1.1473393209267,0.133285620992772,0.717726667377876,1
"A330041J22Rik",0.239183201120001,0.478870631928322,0.1331663842254,0.717847274837548,1
"Gm11599",-0.112964178231645,0.263992510589809,0.133129783020549,0.717884309109813,1
"Ndufa7",-0.105885305988488,5.26380476398746,0.133055357265829,0.717959633331921,1
"C030018K13Rik",-0.326440204501854,0.595492091665517,0.132995879113897,0.718019846726394,1
"Rer1",-0.110857513704088,6.03751079751416,0.13297728611485,0.718038672704556,1
"Gm10443",-0.264214841403513,5.85282423786509,0.132861894711029,0.718155543492457,1
"Gli2",-0.217960284224448,0.286798525612582,0.132586940125668,0.718434255881486,1
"9430037O13Rik",0.219540494938347,0.767438066399995,0.132526595322553,0.718495469363199,1
"Gcnt4",-0.327984359402678,0.566449964612498,0.132451610031039,0.718571556160211,1
"Ccnb2",0.3934605749127,2.38848546274116,0.132304262211093,0.718721139797339,1
"Rpl9-ps7",0.249585182092337,4.5268443114022,0.132246108564014,0.71878020190109,1
"Rap1b",0.224202401475854,6.92109584885593,0.131997729850325,0.719032626930136,1
"Aqr",0.142921714574872,2.30545526280198,0.131930265222651,0.719101237203638,1
"Sp5",-0.399376206140182,1.21735377425009,0.131882850000696,0.71914946952842,1
"Gm11567",-0.171333655710969,0.193175073925188,0.131875166855973,0.719157286003336,1
"Nsa2",-0.129227611897887,3.51416076449047,0.131860062016143,0.719172653720526,1
"Gm45494",-0.101273927880035,0.278258717458477,0.13179751610174,0.719236298797008,1
"Plekhg5",0.27193631889066,1.70791265834007,0.131698280202509,0.719337313841404,1
"C330018D20Rik",-0.190869400686229,2.4029654787836,0.131615850059015,0.719421254695535,1
"3300005D01Rik",-0.100267925382723,0.537727713745285,0.131571795165857,0.719466129230024,1
"Aipl1",0.0806350410549288,0.261848629330834,0.13150977802844,0.719529314656278,1
"Gm12463",0.155970559899234,0.40959981616651,0.131507385535114,0.719531752558645,1
"Fscn1",0.566528300797163,5.75607994045136,0.131352213480986,0.719689923555364,1
"Fyn",0.307658975922195,2.1288063364629,0.131345885493511,0.71969637609158,1
"Ly6d",-0.667662270264658,2.83385735293499,0.131326480534625,0.719716164083176,1
"Cldn10",-0.299946074098057,0.869637033963689,0.131302854100254,0.719740259118308,1
"Insl6",0.241505154906311,1.07875858126915,0.131300291926217,0.719742872257772,1
"Mthfd1l",0.0945900631675912,0.864955211700937,0.131272400627128,0.719771320228715,1
"Mcm5",-0.301796162436638,2.89634702520744,0.131121794709633,0.719924991342618,1
"Psmb6-ps2",0.19458885589534,2.31893193703662,0.130955262014721,0.720095030051533,1
"Gm45495",0.369215758347651,2.96956764052586,0.130951016164078,0.720099366893784,1
"Mphosph10",-0.221017708636528,3.00642903132008,0.130792236185705,0.720261606959704,1
"Samd4b",0.174376542643456,1.84980449156417,0.130764137076246,0.720290330032993,1
"Gm45871",0.160976485251165,1.78952097961651,0.130742828891723,0.72031211371795,1
"Dhx16",0.128981954664228,4.15663046877332,0.130714337734482,0.720341243813828,1
"AB124611",-0.538716304633187,3.09908180340172,0.130695682347386,0.720360319515523,1
"Gm33677",-0.0768514559789319,0.184885086004903,0.130681190447304,0.720375138990989,1
"Gm12091",-0.120257401347167,0.39632705871015,0.13049284312427,0.720567828580557,1
"Pstpip2",-0.34244514448836,1.23704857776922,0.13037461796781,0.720688859967651,1
"BC048507",0.249276906306657,0.524255513672252,0.130322728346876,0.720742000913375,1
"Gm10180",0.277061704301923,2.50252680184867,0.130272176993252,0.720793782860014,1
"Gm30085",0.147284478388478,0.471466905572245,0.130251600068951,0.720814863960324,1
"Klf4",-0.42233281378356,6.87049039989724,0.130191030282263,0.7208769287924,1
"Gm11957",0.147482624953672,0.303087566266934,0.130162098657041,0.720906580316085,1
"Mien1",0.195732123404361,6.76179775879394,0.130141119028828,0.720928084312885,1
"Gm42553",-0.0668590698422146,1.17767214508556,0.130086469769588,0.720984108716155,1
"Igkv4-92",0.220776921119897,0.288881440854723,0.130032618213759,0.72103932839904,1
"Rad54b",-0.123158688045452,0.492184775186777,0.13001597324318,0.721056398866979,1
"Tm7sf2",0.332465629016572,2.97789117519359,0.129918521726017,0.721156366420406,1
"Rnf180",0.341531472661182,1.28506496952796,0.129749068775724,0.721330295639976,1
"Gm11405",0.134547291775116,2.43609098476027,0.129541713556465,0.721543303622622,1
"Fkbp10",-0.412297940442332,1.14899261934026,0.129433970503082,0.721654060180048,1
"Gm28802",-0.07687469812203,0.3777367373505,0.129410789642315,0.721677896223456,1
"Ighv8-8",-0.255561660682463,0.498066812880726,0.1293409011328,0.721749774704763,1
"Gm27702",-0.176163828888463,0.164458855290918,0.128999235088738,0.722101486329421,1
"Api5",0.207148697758113,4.95773618537862,0.128991238544506,0.722109724302376,1
"Fads6",0.305078902015374,1.91806080902532,0.128958144152912,0.722143820944007,1
"Znfx1",-0.161094073871133,4.27023999440838,0.128786106752641,0.722321148324297,1
"Spns1",-0.160262848014933,5.66487349025285,0.128688669452896,0.722421641238374,1
"Dpp4",-0.182337935696529,0.488887438235224,0.128641544847699,0.722470259121156,1
"Prr14",-0.161055805422635,4.38986667430529,0.128522253863497,0.722593375274868,1
"AC131997.2",-0.126892151298506,0.187548839599955,0.128477719431399,0.722639354328385,1
"AC132863.2",-0.250260520021299,1.57816054221102,0.128434517096796,0.722683966697073,1
"2610306M01Rik",-0.235990814786604,4.52163219524209,0.128122604430755,0.723006311923549,1
"Asb4",-0.311253613987785,0.666964999554123,0.12806810808705,0.723062676577466,1
"Fam129b",0.237368874160965,2.66851128036437,0.128022077583779,0.723110295730854,1
"Gm2511",-0.0922427936290633,0.607228077664276,0.127781637319452,0.723359191939978,1
"Secisbp2",0.155853107986349,2.61993475204371,0.127643833292629,0.723501961818877,1
"Gm11696",-0.236444746450421,1.47260166216884,0.127545143746991,0.723604261298263,1
"Gm4217",0.166982800777242,0.370523991261556,0.12751161603905,0.723639025595711,1
"Gm24668",-0.212626544386728,0.201607997988305,0.127469954994077,0.723682230414251,1
"AC126253.2",-0.22999067186002,0.301838248522015,0.127353978756132,0.723802546300909,1
"Dars2",-0.145307226685867,2.00699917594323,0.127350657866558,0.723805992365461,1
"Gm17377",0.29648610622072,2.49923237073948,0.127202345023227,0.723959947447632,1
"Kctd9",0.282173870049483,2.45602759555147,0.127039597305806,0.724129003408495,1
"Oas1c",-0.0907725810518507,0.284527034788279,0.12668245353789,0.724500420085651,1
"Gm48402",0.107012433307104,0.217295797442591,0.126480687605486,0.724710511097757,1
"Hdhd5",0.27748938235383,3.01672879328729,0.126450256278539,0.724742214488816,1
"Gm10076",-0.269279758754312,6.39752237522862,0.126442319928069,0.724750483296649,1
"Myc",0.441060670300325,5.05275274306687,0.125999185958706,0.725212646542714,1
"Gm11434",-0.212903326072033,1.19318126103881,0.125976127454855,0.725236720353309,1
"Iglc2",-0.510491782824916,2.24549516122109,0.125812028804575,0.72540811649175,1
"Akna",0.3350019953175,3.20518099967355,0.125762763126695,0.725459597663145,1
"Cd209d",-0.168487175814958,0.463137601759535,0.125640406241148,0.725587506270035,1
"Arsi",0.345807000174763,1.04623448048956,0.125569257418121,0.725661915689458,1
"Dnmbp",-0.15721144513644,1.38475224598797,0.125531641750852,0.725701264822381,1
"Entpd5",-0.249340474724379,2.94079151013833,0.125510574537241,0.725723305797945,1
"Gm37697",0.135021359282062,1.23534729224945,0.125351536703917,0.72588976207608,1
"Gm24409",-0.122596749841908,0.112152679240128,0.125290695590918,0.725953472701505,1
"Gm11821",0.176262490747352,1.95994599213794,0.125243318102524,0.726003096800427,1
"Wdcp",0.196308228701449,2.15526419356276,0.125188152755362,0.726060891408589,1
"Gm7436",-0.149030845208697,2.30199508981486,0.125177249817474,0.726072315697806,1
"Sag",0.0644550663008395,0.632666892241953,0.125020421908335,0.726236704910683,1
"Gm9938",0.458934275272815,3.13869549736306,0.124931973421256,0.726329469190214,1
"Rpl10a-ps1",-0.228486711389191,7.97539961149241,0.124749752530839,0.726520698346272,1
"Prph2",0.0670416694034207,0.196904337916015,0.124729615218436,0.72654184083559,1
"Vasp",-0.318753665813152,5.2631692767414,0.124540695393305,0.726740284669172,1
"Rpl21-ps4",0.242345747165148,0.517440727344972,0.124504153450835,0.726778688397487,1
"Ets1",-0.344297555319056,1.76907368104358,0.124493737522157,0.726789636174829,1
"Rhoq",0.246825885581162,2.49794690229516,0.124453217825857,0.726832229766646,1
"Gm21182",0.169406110423933,0.478093478028369,0.124441767801449,0.726844267248461,1
"Gm43689",-0.230759976421789,0.591794770372892,0.124352479234765,0.726938158313855,1
"AU022252",0.146217284516531,2.3039578202378,0.12413222033071,0.727169933479005,1
"Il1rn",-0.307791138885387,1.15539841632511,0.124110746741803,0.727192542221457,1
"Gm43037",-0.121002193987243,0.159156764401808,0.124018059435427,0.72729015455521,1
"AC125371.1",-0.166720996664482,0.206315137347768,0.1239674099538,0.727343512727586,1
"Zfp51",-0.217793953587731,2.23048999719505,0.123760211028299,0.727561920568871,1
"B230112G18Rik",0.17448088957237,0.591709223528962,0.123746071636852,0.727576832375685,1
"Phlda2",0.0940016586869621,0.225657701426901,0.123583062539767,0.727748815847466,1
"Srxn1",0.330311793342808,4.94920006726439,0.123519240304923,0.727816186611842,1
"Ldlrad3",-0.341400805872538,1.65699590383686,0.12350066636664,0.727835796950761,1
"1200007C13Rik",-0.106315041985113,0.376582996387807,0.123486286266283,0.727850980582983,1
"Olfr455",0.0824723635736638,0.211934214286552,0.123447706614193,0.72789172091446,1
"Eif3b",0.130528479675101,5.35804632127381,0.123434217590683,0.727905967092893,1
"Trim68",-0.198809691720021,2.2205604458445,0.123404023108705,0.727937859607611,1
"Gm9497",-0.164836272875894,0.278366120478294,0.123400211181011,0.727941886217514,1
"Arhgap10",0.0916598368075224,0.315613085547844,0.123393286930524,0.727949200611013,1
"Gm12862",-0.198180898064633,0.404995378419557,0.123277860174991,0.728071165105568,1
"Gm45162",0.124470441888456,0.204947456126909,0.123044248874814,0.728318205144686,1
"Ddo",-0.11845093182262,0.217888641733458,0.122887772677326,0.728483823914658,1
"Gm13094",-0.171601862303387,0.272926651468001,0.122847600954005,0.728526361948569,1
"Gm11336",0.231365728377269,0.515685398819083,0.122841925984221,0.728532371833382,1
"9130230L23Rik",-0.0698770280707168,0.445915965034069,0.12256200787851,0.728829003953583,1
"Mx2",0.177618496162615,1.66631765544517,0.122525659972522,0.728867550184607,1
"Ly6i",-0.391605154798244,1.39138955403667,0.122520516429351,0.728873005329853,1
"Gm6139",-0.177865871686241,0.512107420118525,0.122474146655795,0.728922190063376,1
"Rad51ap1",-0.259978776555582,1.49118281807908,0.122311487138221,0.729094807072238,1
"Mcemp1",0.644022941399804,3.68938309199106,0.122268778717842,0.729140151385057,1
"Gm38328",0.130469361305322,0.182853709242049,0.122204524044434,0.729208388552728,1
"Gm7361",-0.124855473937453,0.336255949053423,0.122166712793709,0.729248552779263,1
"Commd4",0.130670839834506,7.16838326861959,0.122007474300346,0.729417777444104,1
"Pls3",0.290998061118569,2.01688522543179,0.121904338464416,0.7295274474822,1
"4933439K11Rik",0.0689151731393175,0.211566346457373,0.121841270889406,0.729594536454409,1
"Ppdpf",0.215158945029517,7.50191618598605,0.121838575231927,0.729597404431401,1
"Unc45b",0.149122018900549,0.301909182178921,0.121675601121217,0.729770863023927,1
"Pde6d",0.197015045439769,3.15296618886261,0.121612188886035,0.72983839003607,1
"Gm7854",0.0653249337104424,0.346126200244852,0.1214348769057,0.730027312881763,1
"Gm28196",-0.237702665537123,0.494217282705973,0.121358228646948,0.730109028316608,1
"Tmprss5",-0.172069578431411,0.572295180972116,0.121304071377404,0.730166783400042,1
"Dusp1",0.500212358875874,10.0589613188083,0.121226619298052,0.730249406040138,1
"Platr1",0.092292843209869,1.00606282637424,0.121216837866322,0.730259842573995,1
"Dennd2c",-0.194590270192039,1.21334846596352,0.120976357483936,0.73051657802176,1
"Scgb3a1",-0.413482028401684,0.66602847760888,0.120920467064955,0.730576287398402,1
"Ubox5",0.115769024642617,1.5200548682713,0.120773461234169,0.730733412172424,1
"Gm26210",-0.149005494698331,0.141889967455897,0.120771236140203,0.730735791253556,1
"Peli2",-0.142420162433653,1.5273348867415,0.12067083918376,0.730843161812109,1
"Zfp217",-0.270720148323469,2.30227325214821,0.120652843248401,0.730862413057601,1
"Eif2s3y",0.492433057167944,3.01694876930305,0.120531281357073,0.730992496822669,1
"Tpra1",-0.22196833785018,4.12216010701658,0.120466363313072,0.731061996036165,1
"Gm4877",0.135424218273514,0.300934014459347,0.120290891315557,0.731249956243552,1
"Mt3",0.620201895978266,4.37419432809387,0.120075996847632,0.731480354609724,1
"B230359F08Rik",-0.119902990664583,0.244508799800364,0.119832293415551,0.731741920930457,1
"D030034A15Rik",0.177922410287576,0.71897375382331,0.119802367906681,0.731774060502425,1
"Dctpp1",0.190564584131349,4.6189247017005,0.11976669531608,0.731812378251115,1
"Rpl9-ps4",0.152233078690337,3.54781237037298,0.119592417856851,0.731999670782759,1
"Nudt6",0.0961927469224434,1.08434510633238,0.11956722803646,0.732026754460136,1
"Gmppb",-0.173131150932636,3.64354313757796,0.119471349848022,0.73212987041995,1
"Gm5628",0.23898158967412,2.29302207999559,0.119464580426664,0.732137152615873,1
"Gm44070",0.118999453622066,0.71290276336147,0.119389924088035,0.732217479445914,1
"Ttk",-0.168646991967528,0.838363243949482,0.119346044232405,0.732264705339196,1
"4930515G13Rik",-0.138148028347937,0.209133992310521,0.119165164372698,0.732459481102871,1
"Gm8557",-0.187975113388523,0.496540066171167,0.119152752562036,0.732472852521594,1
"Gypa",-0.109276696956944,0.281854626229728,0.118942818409083,0.732699136110126,1
"Mrpl48-ps",-0.305832017926337,4.36377653640612,0.118834249526965,0.732816248166253,1
"Olfr1388",0.0938862905840559,0.305908498195949,0.118762191865226,0.732894009128664,1
"Cyb5r3",0.212518068523306,5.03211346858894,0.118726317855448,0.732932732407333,1
"Gpd2",0.254610236382557,1.97783696946134,0.118725237434396,0.732933898741942,1
"Akr1a1",0.137989712913518,7.76475640599089,0.118668587068436,0.732995062210824,1
"Gm44776",0.229153207736636,0.758405384441853,0.118423967905341,0.733259357477203,1
"Anp32b-ps1",-0.183094225872965,3.54080468373998,0.118346114665466,0.733343537138053,1
"Olfr458",0.12607365031688,0.300204194496623,0.11833823716713,0.733352056499175,1
"AC161383.1",-0.112644554732867,0.104893391078046,0.118337669410695,0.733352670529,1
"B130011K05Rik",-0.106652919010097,0.246996093657557,0.11828504412404,0.733409592068799,1
"1810010H24Rik",0.370722696676972,2.17887884257123,0.118269496166466,0.733426412057861,1
"Osgep",-0.158708111884354,4.38178359308299,0.118176535530033,0.733527004008592,1
"Ltbp1",-0.265915960026386,1.18667571445423,0.118109953367485,0.733599079308271,1
"2610301B20Rik",0.221193588857945,2.3777147488085,0.11796536788054,0.733755671844567,1
"Khdc3",-0.0784454589100116,0.198259368483382,0.117938325058916,0.733784972374032,1
"Fbxl13",0.067827202511598,0.442686503089799,0.117442616917098,0.734322734229684,1
"Prokr1",0.26919765352154,1.0532069805746,0.117366969197558,0.734404911402815,1
"mt-Co1",-0.396391956047381,12.2299860351077,0.117297113253105,0.734480823258396,1
"Gm47732",-0.103358304440409,0.0999837072196855,0.117291651788778,0.734486759252614,1
"1600017P15Rik",-0.32050378848005,0.716842629027736,0.117285577655054,0.734493361331144,1
"Fntb",0.14729931390649,0.980938461045144,0.117113985124152,0.734679947375213,1
"Ccdc88b",-0.444489450831834,3.18222991397219,0.117101809608724,0.734693192589042,1
"Gatad1",0.199237480992066,3.95945620450472,0.117016178485985,0.734786368770241,1
"Adora2b",-0.449320053712174,2.17317753668635,0.116934880936114,0.734874864902095,1
"Psmg3",0.101650682862389,1.26042332215395,0.116789275932807,0.735033448856577,1
"Gm35570",-0.128261196128836,0.216582352118394,0.116788150545366,0.735034674990116,1
"Ccdc77",0.169205194494927,1.46823696546708,0.116784750340139,0.735038379626195,1
"Gm11956",-0.181733775310592,0.740838886533686,0.116729669521806,0.735098400419039,1
"Zfp423",-0.0930233424867217,0.285733465744069,0.116638424778765,0.735197863449787,1
"Gm7530",0.207843315444892,0.654219712850157,0.116616495887294,0.735221773941255,1
"Reck",0.204498317865009,1.10088413088127,0.116473910285299,0.735377305719416,1
"Pdgfra",0.66701146728079,1.64522167055646,0.116412495435696,0.735444329635132,1
"Slc13a5",-0.430722179377873,1.29776287130712,0.11632924192645,0.735535218374204,1
"Cdv3",-0.240965271264445,5.35237583041574,0.116263355622289,0.735607172972764,1
"Gm15441",-0.0889311985363722,0.516877552659675,0.116237383549487,0.735635543412678,1
"Pif1",-0.247448240889434,1.12870168117691,0.116186582378529,0.735691046033372,1
"Pwwp2b",-0.241641329405695,1.83259230516673,0.116161749871977,0.735718181635407,1
"Gm36189",0.232424446407985,0.723447981507219,0.116108671913807,0.735776193210441,1
"Sars2",0.13672506428149,2.88359960877772,0.116044877179034,0.735845937339572,1
"Gm7285",0.315678664438512,2.82490634736416,0.116010947490816,0.735883039999686,1
"Arhgap24",-0.107206926078826,0.734485019347985,0.11589511061706,0.736009755274608,1
"Gp1bb",0.614248575516875,3.89208862758089,0.115859289786541,0.736048954438473,1
"4930506C21Rik",0.09587363058173,0.549706844594461,0.115801302530837,0.736112424968003,1
"Lsr",-0.370205001852774,1.54378993225936,0.115566644144767,0.73636945444694,1
"Gm37800",-0.0848010036229428,0.428220740568727,0.115557280566722,0.736379716755832,1
"Tcf15",-0.116633372438606,0.354188131320633,0.115543123839678,0.736395233151222,1
"Bub1b",-0.196824878543985,1.28579183182949,0.115438232675834,0.736510231632969,1
"Rem1",-0.283916687550719,0.857993368683958,0.115364856808335,0.736590712759956,1
"Cd109",-0.0891047304965209,0.23186198628732,0.115331781840058,0.736626999864859,1
"Slc9a9",-0.11074254101619,1.24239688158421,0.11530422063474,0.736657242174658,1
"Pml",0.215567094837395,2.75444588554988,0.11525354231443,0.73671286094686,1
"Ctdnep1",-0.111905362582086,5.00298207634867,0.115228934816771,0.736739872277502,1
"Igkv3-4",-0.28947299244108,0.49827879201656,0.115063233764087,0.736921844245825,1
"Pvrig",-0.29435909491696,1.49300738337135,0.114794859125006,0.73721688296256,1
"Gabpb2",0.235338189431486,2.82418501269792,0.114752853891758,0.737263096478204,1
"Hist1h4f",-0.133626781725772,0.224733677512847,0.114712150171278,0.737307887113848,1
"Prickle3",-0.197123905836775,1.86864580611676,0.114711272346368,0.737308853175902,1
"Gm48315",-0.218957252215331,1.02784403163637,0.114662361765031,0.737362686680261,1
"Aldh7a1",-0.200167038069542,1.91206279774802,0.114520829797877,0.737518536415328,1
"Gjb2",-0.319705686937824,1.06359147755883,0.114493600526692,0.737548532623888,1
"Akt2-ps",-0.251541270327202,3.92692784016492,0.114331289254352,0.737727420152065,1
"Gm5539",-0.139009798345712,0.377625870847013,0.114322333634622,0.737737294507367,1
"Gm7931",-0.137734408046633,0.240507023909268,0.114321786239928,0.737737898071992,1
"Fam126a",0.156922914259563,2.21400077636596,0.114289705826472,0.737773273181497,1
"Fasn",0.430117050392296,5.54543044398273,0.114162420679798,0.737913685380837,1
"Gm19385",-0.0877303540998361,0.168230622452612,0.114095085722589,0.737988000048251,1
"Gm3248",0.233583649883236,0.455285005416889,0.114017553156955,0.738073599735834,1
"Gm22141",-0.204953710774638,0.265542519112535,0.113897106014977,0.738206643717643,1
"Mtfr1",0.16576706844861,2.5799615442129,0.113876301216602,0.738229632324787,1
"Gm7115",-0.0556343443496492,0.399403997855722,0.113831794573708,0.738278818558465,1
"4930447K03Rik",-0.204252943389919,0.854377849274778,0.113697568764709,0.738427222451126,1
"Pop5",-0.189615197305845,4.34998324163237,0.113537988027298,0.738603786874769,1
"Gm4117",0.071389964583592,0.205024438550222,0.113531172298153,0.738611331066505,1
"Tgfb2",0.3753733909463,1.74662446011599,0.113393909452224,0.738763318389567,1
"Gm7181",-0.18543949819958,0.987717505891626,0.113384898634605,0.738773299409693,1
"Eldr",-0.131730085038531,0.669427225798327,0.113262588126897,0.738908823030077,1
"Naalad2",0.160309530341943,0.601010334911427,0.113214690114867,0.738961917695016,1
"Lrrc38",-0.123455974237676,0.239228854764027,0.113124470937209,0.739061959194328,1
"Gm10036",-0.207472897813982,3.51800790275954,0.113052344952804,0.739141969707323,1
"AC132863.4",0.23743592974572,1.70315233734011,0.112971484401888,0.739231703505193,1
"Gm47231",-0.101761458259718,0.30005644010629,0.112775227085392,0.73944964637162,1
"Slc30a7",0.149501169298477,2.69691400417183,0.112679879809382,0.739555605498705,1
"2810403D21Rik",-0.0591951550018991,0.483267495675303,0.11260550250716,0.739638295505285,1
"Hist1h2ab",0.206001395545325,0.770647021165288,0.112591491827591,0.73965387548555,1
"Gm43148",-0.235918346348421,0.812091378633953,0.112583454484358,0.739662813559553,1
"Gm34144",-0.283477958812706,0.766573199226083,0.112579783767404,0.739666895765677,1
"Rps25",-0.141240151384848,5.37796494092742,0.112537609784547,0.739713802802548,1
"Gm33280",0.191243556620724,1.19493537800393,0.112342410855046,0.739931036158788,1
"Palld",-0.147129101745222,0.38376424930439,0.1122174649276,0.740070196776018,1
"Gm45164",0.0976570888767929,0.16077110741448,0.112216509880747,0.740071260808218,1
"Gm13453",0.0981686961384813,4.87594506287587,0.112117839146147,0.740181218604827,1
"Gm45786",0.119722306111788,0.324275926208106,0.112099648862052,0.740201495589071,1
"Gm8624",0.204695521690723,1.50359454700926,0.11209498728456,0.740206692215283,1
"Dnajc3",-0.22786858694405,4.09522411748395,0.112065205401849,0.74023989526224,1
"BC050972",0.104494123170932,0.48593147978817,0.111939093123435,0.740380549135943,1
"AC163291.1",-0.181194637870663,0.319924456723934,0.111914364405357,0.740408139603865,1
"Atp5k",0.147954146272127,8.5064936552644,0.1118359397679,0.740495662487896,1
"Stn1",-0.101258861089503,1.78402017034467,0.111576056598195,0.740785940248485,1
"Acot11",-0.218889009921302,0.793814944857413,0.11155440777147,0.740810138011221,1
"Gm11249",0.188321721569933,1.03566905692764,0.1115037457847,0.740866775181346,1
"Zfp352",0.0887546275203957,0.227422842012623,0.111364037228341,0.741023035629423,1
"Slc22a23",-0.329243166270214,1.75498734651212,0.111312852344081,0.741080311962322,1
"Gm5385",-0.0937275869585649,0.211878746009382,0.11127437178583,0.741123381710608,1
"Gsr",0.374795400616207,3.62656829994121,0.111243905071836,0.74115748777237,1
"Gm45080",-0.230169752561848,0.494479186699014,0.111183102176581,0.741225569335976,1
"Rpl37rt",-0.169980744232043,5.1980670996019,0.111047848968284,0.741377088053226,1
"Ptgdr2",0.126034794786906,0.456224919116734,0.111035768750542,0.74139062603581,1
"Ikzf2",0.059057183077431,0.313484797428748,0.110965019564773,0.741469929272788,1
"Zfp69",-0.240525731401636,1.62990669845351,0.110837015865614,0.741613481105868,1
"Gm8520",-0.188704190612431,0.563962436340087,0.110759650601472,0.741700288428274,1
"Btbd17",0.455045753906067,2.6508953774478,0.110517114069466,0.741972644514509,1
"Bnipl",0.120157411354547,0.731493251904293,0.110492413241256,0.742000400949582,1
"Tesk2",-0.0997879059619268,0.527301080099468,0.110476082837268,0.742018753397896,1
"Dcstamp",0.077345428706481,0.257332778546304,0.110444702003618,0.742054024074425,1
"Gm28731",0.137222228348058,0.288900843036186,0.110305954407119,0.742210037198242,1
"BC051019",-0.0858858585336256,0.349537984353681,0.110270241273773,0.742250212098335,1
"Spon1",0.281952435436977,1.04343228202142,0.110134519108496,0.742402956631198,1
"Hist1h1t",-0.101353452020594,0.176186369059268,0.110104406202328,0.742436860522878,1
"Higd2a",-0.140939220655206,8.9296805290984,0.110104111120469,0.742437192778836,1
"Gm16470",0.109516642859745,0.496897235191911,0.110095238525418,0.742447183365553,1
"Ttf1",0.17530535710031,2.15692838902596,0.110073307741016,0.742471879462731,1
"Gm14323",-0.153081245808997,1.58014176889994,0.110068721030344,0.742477044870704,1
"D10Jhu81e",-0.116210856702717,5.13512568191006,0.10999608306859,0.742558863418958,1
"6430573F11Rik",-0.140303038756578,0.595986967832036,0.109805733594007,0.74277341362298,1
"Pdia5",-0.158180217335743,0.854597289929979,0.109797618564351,0.742782564983966,1
"Kbtbd3",-0.167674671170304,2.12702526641301,0.109745054243378,0.742841851159877,1
"AC124408.2",-0.0923657257939416,0.0863427785586863,0.109638458570852,0.742962126684345,1
"Rmdn2",-0.170791812366219,0.955213564004884,0.109529770687348,0.743084829946255,1
