"","myeoligoBYo","AveExpr","F","P.Value","adj.P.Val"
"Stk11ip",-0.0498124704421183,3.87454075358673,0.0114314024859361,0.915590519508638,1
"Gm48815",-0.0552342467450445,0.266267859799451,0.0114234323692612,0.915619834569899,1
"Gm48812",-0.0293863170118308,0.17927603120169,0.0113957227523727,0.915721834527592,1
"Gm45326",-0.026593306417747,0.150714667449334,0.0113809467795766,0.915776276635942,1
"Olfr458",-0.039513266638616,0.300204194496623,0.0113758345486753,0.915795120988404,1
"Rpl19-ps9",-0.0394839911136702,0.288757812151859,0.0113515670704358,0.915884632582089,1
"Pfn1",0.0622436028343092,10.0212875632575,0.0113448911624377,0.915909273917924,1
"Gm4070",-0.0245925712668066,0.222499492278899,0.0112784936006283,0.916154753266508,1
"Rpl21-ps4",-0.0729777728759972,0.517440727344972,0.0112722341629213,0.916177932781911,1
"Mettl22",0.0574578426486849,1.95665542431041,0.0112444481008707,0.916280906884209,1
"Socs5",-0.0409709434611352,2.59011328866153,0.0112376191152281,0.916306234546095,1
"Gm18747",-0.0396078284764037,0.185984234129631,0.0111854652820183,0.916499922446937,1
"Cdkl2",-0.0806652589293335,1.19421962461951,0.0111822946008818,0.916511712375507,1
"Gm38326",-0.0267444577124345,0.148378755214647,0.0111795836939651,0.91652179401067,1
"C1qc",0.276771411662646,8.17961913376212,0.0111777836462971,0.916528488919879,1
"Gm8957",-0.0398882873116617,0.171087424327655,0.011164333347061,0.916578531827389,1
"Ighv1-39",-0.069685677935657,0.345406179441874,0.0111639604237759,0.916579919752437,1
"Gm43540",-0.0428797159998915,0.869307059446149,0.0111523628307964,0.916623094736003,1
"Nppc",0.111652426563237,1.0024907572172,0.011142569293767,0.91665957135103,1
"Olfr886-ps1",-0.0354244038735444,0.149116836857091,0.0111389987097998,0.916672874238094,1
"Gm16490",-0.0684796824331076,0.339733028834714,0.0111383357972323,0.916675344281823,1
"Gm13127",0.0329898339427963,3.79353774261731,0.0111370764098054,0.916680037024027,1
"Myf5",-0.0327772412143533,0.673172922043956,0.0111130923891827,0.916769457803218,1
"Gm6066",-0.0420835530030009,0.238369373587735,0.0111127876779884,0.916770594500196,1
"Gm5129",-0.0682156130204027,0.423503493056657,0.0111008301914065,0.916815213252929,1
"Gm37324",-0.0288818114336537,1.49733804115134,0.0110650939854242,0.916948706154913,1
"Gm6723",-0.0532235898556923,1.67953292869623,0.0110494413401439,0.917007245403333,1
"Rapgef5",0.101494296102327,1.54836085314669,0.0110186049112309,0.91712269322479,1
"Jsrp1",-0.0369640046270117,0.567911265243926,0.0109988729623753,0.917196652972076,1
"Soga1",0.0880517712784554,3.52105034513102,0.0109969507203133,0.917203861549555,1
"Gpr88",-0.104795562875292,1.08688881763126,0.0109658366000587,0.91732063099719,1
"2900097C17Rik",0.080502857705774,7.32663254053334,0.0109545678190079,0.917362963383506,1
"Gm15201",-0.0482396594424779,0.426733637559124,0.0108765312208673,0.917656722485128,1
"Gm2479",-0.0397838481855749,0.252439217664184,0.0108750293592639,0.917662386491558,1
"AC113125.2",-0.0499393347077232,0.190761078710174,0.01086984424288,0.917681944284897,1
"Mrpl18",-0.0554390809882408,5.14319662175069,0.0108542424131964,0.917740821453412,1
"Ldlrad3",-0.10106902891035,1.65699590383686,0.0108510509876394,0.917752870317839,1
"Gm29918",-0.0326276253568838,0.138792131872856,0.0107919422185286,0.917976353519883,1
"AC123724.1",-0.109592301982433,1.97306671345328,0.0107791861153392,0.918024663949935,1
"Gm26714",-0.0376363314637719,0.336863932986701,0.0107692056081232,0.918062482688457,1
"A930005H10Rik",0.0517217135133687,2.26073192451769,0.0107583609954948,0.918103595840043,1
"Gm48857",-0.031985803999583,0.248595303108786,0.0107487766467129,0.91813994863357,1
"Rbpjl",0.0923863272029233,0.803519146720527,0.0107348809744654,0.918192683103673,1
"1700020L24Rik",-0.0742040631666001,1.7108589125832,0.0107176731724242,0.918258035051755,1
"Clec4e",-0.143657042531375,2.60521427487324,0.0106717635314239,0.918432651104454,1
"Car11",-0.119031148571507,2.84064409932455,0.0106264671299109,0.91860530728042,1
"Map7d2",-0.0718444061022525,0.885650576587383,0.0106251665512929,0.918610270181431,1
"Ighv1-5",-0.0596089669695017,0.375868320098091,0.0106142816916346,0.918651817955832,1
"Snrnp27",0.0386683766522413,4.26741649557306,0.0105982578073907,0.918713020721976,1
"Ptov1",-0.0549122769329458,6.65166379295836,0.0105614253847283,0.918853878670283,1
"Igkv3-7",-0.0786346994592023,0.572920901734665,0.0105564799800512,0.918872810238763,1
"Clec2i",-0.137448038506459,1.86601707901849,0.0105257451125844,0.918990567425655,1
"Gm37993",-0.0407100742622475,0.469992328256341,0.0105231315467861,0.919000589021998,1
"Kcng1",0.0371176821479146,0.296029307771594,0.0105186031129069,0.919017956069571,1
"Il5ra",-0.0234430775573926,0.194494033457658,0.0105023956865823,0.919080144339282,1
"Rpl7",-0.0520182759912711,9.35585510858743,0.0104729996322983,0.919193061578055,1
"Fbxo21",-0.077906237169147,2.96041027737128,0.0104690817752366,0.919208123090556,1
"Msr1",-0.130244576583176,2.3830900009187,0.0104240041561817,0.919381621440435,1
"Tcrg-C2",-0.0319115662397535,0.220852860549195,0.0104170642805561,0.919408365846899,1
"Rps10-ps1",0.0763054872318083,5.06936047255974,0.0104124058822216,0.919426323107113,1
"Tfb1m",-0.0240276127018919,0.62837601360852,0.0104102498537363,0.919434635570846,1
"Gimap3",-0.121626092087912,1.48559075536935,0.010410114008951,0.919435159342992,1
"Snx11",-0.0388240959401251,3.19710266525995,0.0103985554988369,0.919479737757305,1
"Gm48402",-0.0312265624177564,0.217295797442591,0.0103956444225643,0.919490969030747,1
"Gm40040",-0.0280945532638465,0.179195132738617,0.0103785258584191,0.919557046636724,1
"Vps4a",0.0434581915302745,3.83528920636907,0.0103731236771251,0.919577910472073,1
"Cfap99",-0.0348486457097054,0.321304824793942,0.0103482821176293,0.919673922141938,1
"Klri2",-0.0574729299846033,0.478856714577553,0.0103132267861492,0.919809608016832,1
"Cytip",-0.129838516833959,2.06681550691782,0.0102888623760084,0.91990405072663,1
"Tspan14",0.0482713254196128,4.55300855104934,0.0102770261679177,0.91994997169399,1
"Gm43924",-0.0488495686696165,0.333892664495119,0.0102583412636366,0.920022517994033,1
"Vmn2r-ps87",-0.0322386823875085,0.118831581783914,0.0102363102898241,0.920108141625568,1
"Wnt2",-0.0755718864523269,0.965328111729267,0.0102053673608739,0.920228559063033,1
"Vmn2r-ps23",-0.044074322668499,0.166213743790853,0.010190164617486,0.920287789612444,1
"Gm14340",0.0193391085794897,0.201984521663616,0.0101886564424938,0.920293667961466,1
"Gm11581",-0.0339025953739942,0.260044123058152,0.0101831508615318,0.920315130561187,1
"Spink2",0.0524645528952312,0.794295077794885,0.0101738652245083,0.920351342373733,1
"Ntng2",-0.0938591476637731,1.57321340760333,0.0101709535280681,0.920362700747676,1
"0610039K10Rik",-0.0850788879168333,0.836644890303265,0.0101310859484825,0.920518387632357,1
"Mvp",0.0547322923183544,3.63099298037288,0.0101016480081029,0.920633544492483,1
"Scgb1a1",-0.0364061961754875,0.317407733507398,0.0100930485974771,0.920667216101093,1
"Gm36991",-0.0322093860905756,0.159208190560076,0.0100573077726117,0.920807317409189,1
"Tbl2",0.0590154706931463,3.75063430630389,0.0100526249824914,0.920825692214167,1
"Hspa4l",-0.10043274139892,2.63024681328223,0.0100459053027961,0.920852067128606,1
"D030040B21Rik",-0.0309193100162603,0.197898343848322,0.0100442884869469,0.920858414502227,1
"Iltifb",-0.0270615221470137,0.176953819459227,0.0100402482571874,0.920874278087906,1
"BE692007",-0.0614778503746954,1.20504082436844,0.0100170703807504,0.920965346242886,1
"Ifitm6",-0.206700962325496,4.34316043013244,0.0100017044716737,0.921025779100401,1
"Gm13047",-0.0324864800514302,0.121010988156233,0.00998670604219803,0.921084811941008,1
"Fmnl2",-0.0573694203570914,1.56691966239505,0.00996096277678223,0.921186240258353,1
"Sil1",-0.0227145357160172,1.21340440373171,0.00992542820389745,0.921326464060138,1
"1700019N19Rik",-0.0256994378910647,0.299378736078017,0.00990844295721395,0.921393579509458,1
"Dapk3",-0.0280132833167706,4.78475358071681,0.00985082084274817,0.921621701419892,1
"Taco1os",0.0730412050759934,1.77774454205464,0.009850475651139,0.9216230700373,1
"Sap18b",-0.050456254036078,5.27467749183136,0.00984806800621876,0.921632616553641,1
"Gm48618",-0.037369942377098,0.140840892334936,0.0098260807300846,0.921719852565823,1
"Cyfip2",-0.122957962512497,2.19983125644908,0.00978808703043726,0.921870827852463,1
"Zkscan5",0.0551687591805297,2.7165275626738,0.00975933511020433,0.921985275991864,1
"H2afb1",-0.0242699237360801,0.103253172726283,0.00968895284886836,0.922266156035744,1
"Rpl30-ps5",-0.0721104199714871,0.498331070991807,0.00965960756085775,0.92238357088121,1
"Gm8309",-0.036735578566367,0.187187087695029,0.00965571923923276,0.922399142139975,1
"1700112J05Rik",-0.0200201808009728,0.205062847961572,0.00963889713070125,0.922466544839817,1
"Dnah12",-0.0520858678971921,0.793443100918958,0.0096177967873568,0.922551173580156,1
"mt-Nd3",0.129174172242243,3.68459386273808,0.00961653303744248,0.922556245171752,1
"Gm29323",-0.0300931175129636,0.13832615758676,0.00960982837026304,0.922583157497966,1
"BC048507",0.067748695012655,0.524255513672252,0.00960947189611027,0.922584588639582,1
"AC133654.1",-0.0321017453465186,0.279216617442288,0.00960902685545758,0.922586375387954,1
"Gm3148",-0.031966902723225,0.240466071221791,0.0096059631547077,0.922598676662116,1
"Cib1",0.0474665074047174,6.01512807505854,0.009596919881688,0.922634998484537,1
"Dkk4",-0.0298360587362285,0.338221992828356,0.00958981554258348,0.922663544806163,1
"Gm25436",-0.0698800512812782,0.37720377728908,0.00957980745209227,0.922703776969097,1
"Gm13853",-0.0212196737417177,0.178017729960583,0.00954758860794318,0.922833439906507,1
"Cyp21a2-ps",-0.0226441568088598,0.159568216892371,0.00953345435994197,0.922890392113347,1
"Abhd16a",0.035555826399885,5.14809454619433,0.00949524153721083,0.92304457975987,1
"Gm47240",-0.0489662417083183,0.202595381422816,0.00945963617783641,0.923188528581344,1
"Gm15784",-0.0334413397016791,2.43245943129675,0.00941571003383545,0.923366494927662,1
"Gm13842",0.0441943354229006,0.525012998610134,0.00940666532083306,0.923403191500516,1
"Gosr1",-0.0431578567375501,3.00145411875138,0.00939541519052386,0.923448860848932,1
"Gm13214",-0.03513802856459,0.140591841250342,0.00938286855201445,0.923499825884327,1
"Gm12367",-0.0199359377075795,0.23909829015798,0.00938064990646075,0.923508841706018,1
"Fam192a",-0.036773405796577,3.52112425006202,0.00934267974698972,0.923663306725373,1
"Gm14228",0.0328516506844199,0.294600404191126,0.00929110688139523,0.923873616867038,1
"Gm40538",-0.0234916434370187,0.105830964464915,0.0092675416896491,0.923969910023255,1
"Slc7a14",-0.0491719554231833,0.542507254062423,0.00926209422128217,0.923992187298268,1
"Tcstv1",-0.0264057121528092,0.142427677707237,0.00924907247530526,0.924045466193567,1
"Elane",-0.135015062720099,1.34839242818106,0.0092400590714439,0.924082367005578,1
"Zswim9",-0.0458017785230704,1.49661826082064,0.00921522691965215,0.924184123748883,1
"Retnlg",0.185753759332385,4.16045476611208,0.00918378590783711,0.924313160929773,1
"Gm29704",-0.0448179479946267,0.187848249905243,0.00908488542202801,0.924720519290125,1
"AC152940.1",0.0896672101891474,0.808669508915165,0.00907071947285633,0.924779049911604,1
"Tex38",0.0449344233025677,0.450090667488972,0.0090585431081818,0.924829396882183,1
"Orm1",-0.067775924842112,1.43652154313087,0.00900652669330475,0.925044860524449,1
"Pes1",-0.0389613013397674,3.7504394426841,0.00896097161378559,0.925234076264018,1
"Cyp2ab1",-0.103931983454504,1.61015213110125,0.00893826000453269,0.92532859161959,1
"Gm3839",-0.032910809116693,0.681618555987827,0.00891391632958575,0.925430033551698,1
"Gm10576",-0.0588672833888293,0.943457560265282,0.00885648302178029,0.925669917861549,1
"Ighv1-53",-0.0765475629175159,0.65577094266674,0.00885470288111754,0.925677365578889,1
"Gm32742",-0.0235666609318686,0.268530579018544,0.00884642181502488,0.925712021675609,1
"Gm3239",-0.032362664430024,0.168405088954627,0.00883500805295434,0.925759814882549,1
"Gm23421",-0.0892826063099841,0.456269174546008,0.00881521849897992,0.925842754201055,1
"Plekhm2",-0.0468182869067739,3.36035992728481,0.00880148337158658,0.92590037426248,1
"Map3k12",-0.070690579594296,2.60639171613001,0.00878485933692559,0.92597017426231,1
"Gm4462",-0.0452307672081189,1.25043310221283,0.0087778542130139,0.925999606913105,1
"Psmb5",0.0335726057609484,6.63145070636958,0.00875875272173243,0.926079923795623,1
"Gm42610",-0.023839333860496,0.177316002460882,0.0086638376758371,0.926480334251403,1
"Gm6150",-0.0234374036830753,0.143268899406329,0.0086620497681982,0.926487897933798,1
"Abhd16b",-0.0311239757171949,0.266432475894663,0.0086560182124922,0.926513420036728,1
"Mrgprb11-ps",-0.0272475644033096,0.196571720601787,0.00864121702748138,0.926576088254877,1
"Gm18382",-0.0393400738676216,0.167072157106804,0.0086355837832221,0.926599953636599,1
"G6pc3",0.054265870048865,5.72689840732469,0.00863104577923991,0.926619184717387,1
"Htr1a",-0.0609354531693727,0.448447756233969,0.00862813805834108,0.926631509691901,1
"Glt8d2",-0.0197284643330846,0.300064989815652,0.00858349298712232,0.926821010755073,1
"BC017643",0.042913400445352,4.68568771292728,0.00857074905899054,0.926875194971598,1
"Csf1r",0.188012307621055,6.78460871316737,0.00856915054556953,0.92688199434641,1
"Gm28747",-0.0305356957566962,0.188145388940335,0.00855523492070454,0.926941212358547,1
"Phf11a",0.0560461783678868,0.752864042827454,0.00855101072711276,0.926959198047358,1
"Gm6967",-0.0284185256750941,0.144711670638097,0.00854845345884538,0.92697008851206,1
"Gm22604",-0.044284283119891,0.228228031084725,0.00854186632114868,0.926998148278658,1
"Dgkz",0.0374053232171496,3.95695135031835,0.00851761876241085,0.927101531731312,1
"Gorasp2",0.0344265795107663,3.93375587050752,0.00849834138196437,0.927183829982512,1
"Gm26670",-0.0234320048151201,0.749903381750504,0.00847674454972964,0.927276142265133,1
"Gstp3",-0.0716783359843156,0.6542979106085,0.00847282270021113,0.927292918319483,1
"Bcan",-0.173537222976451,4.04065021190514,0.00846534253418146,0.927324926246559,1
"Gm47574",-0.0254031367744795,0.255449360054382,0.00845134798684673,0.927384847802962,1
"Trav9-1",-0.0366511670617947,0.15363900547907,0.00843308416210174,0.927463124786621,1
"Tex13b",-0.02262914408002,0.249234551164471,0.00842943452601395,0.927478777020193,1
"Gm44581",-0.0245175583676515,0.215048111310193,0.00842447284222463,0.92750006172986,1
"Atxn7l3",0.0384916679403,5.4974962842453,0.00841942253943591,0.927521733092647,1
"Gm20538",-0.0308291483954411,0.417758533240446,0.00840029053905812,0.927603889973688,1
"Babam2",-0.0270478909793922,1.20738287957347,0.00839430232304506,0.927629624034891,1
"BC003965",-0.0387850447985585,5.4598087608518,0.00837967058012873,0.92769254220083,1
"D930019O06Rik",0.0281773690051287,0.328848315927179,0.00836448512602865,0.927757900007452,1
"Gm15271",-0.0246861406413453,0.162884584943332,0.00836110238217247,0.927772467398474,1
"AC168977.1",-0.0222423460935655,0.221883048806997,0.00835854348037325,0.927783488984721,1
"Hspb6",0.0688898950830112,3.14102273422465,0.00834324332685816,0.927849424649829,1
"Taar2",-0.0246180765309625,0.113535718984915,0.00833201528077206,0.927897850463446,1
"Igkv12-47",-0.0464270024529137,0.203569440338791,0.00832812486515837,0.92791463724267,1
"5031425F14Rik",-0.05932438805733,1.36694389782604,0.00832695677627543,0.927919678208776,1
"Gm22208",0.0718829117403634,0.605328807175998,0.00830553331740305,0.928012195913555,1
"Taar5",-0.0267657222259867,0.122456225721694,0.0082875119993093,0.928090114632258,1
"Gm8307",-0.0238939535106713,0.150894468458591,0.00827946116550975,0.928124951608505,1
"Clec12a",-0.109468446511968,1.7121767863418,0.00824635291603956,0.928268395081314,1
"AC163295.1",-0.0397534241398799,0.284597781373676,0.00821440792311964,0.928407074220795,1
"Gm12974",-0.0354477984948845,0.541803807895622,0.00814174981088664,0.928723512764118,1
"Gm13002",-0.0290507430502707,0.119633516062536,0.00813935536417354,0.928733965175603,1
"Rax",-0.0335639320058124,0.465146536742639,0.00811862504090534,0.928824523572041,1
"Idi1",0.123119891829095,4.10916290543016,0.00811414776968406,0.928844097398847,1
"Gm42452",-0.0211884442561322,0.0799967420454562,0.00808223228494106,0.928983784225898,1
"Olfr433",-0.0205908283715641,0.248361148066023,0.00804795559443618,0.929134115599007,1
"Gm38238",-0.0404774282168099,0.229172483605842,0.00804499698305413,0.929147106654814,1
"Ccl26",-0.0295492182406253,0.345700378093659,0.00804353537430897,0.929153525365547,1
"Creb3l2",0.0433374129389241,1.78924950140522,0.00804202930362308,0.929160139947758,1
"Cd59b",0.0193641886917203,0.334949010219622,0.00803424876935007,0.929194321591155,1
"Rpl27-ps3",0.0763234314824204,1.10267369937071,0.00799476954912729,0.929368020464782,1
"Gm8942",0.0443587727112096,4.27005929644965,0.00793792564112697,0.92961888102182,1
"Pcdh10",-0.111096580511349,1.8289122601553,0.00791860076909921,0.929704370687021,1
"Olr1",-0.0327578787944105,0.615208149563143,0.00791118067779224,0.929737223740554,1
"Cxcr2",-0.122021266366954,1.59820001626672,0.00790169422379644,0.929779248413737,1
"Gm47662",-0.021874797844112,0.209012578114213,0.00789848915383175,0.929793452513556,1
"Gm31925",-0.0309894321778702,0.325489009165426,0.00788981543245633,0.929831906939481,1
"Zfp831",0.0374896923776395,0.375323804357001,0.0078891802761664,0.92983472370416,1
"Obox3-ps7",-0.0380339907687777,0.275732341358874,0.0078817758154089,0.929867569136374,1
"Cd28",-0.021478460271488,0.272085256711302,0.007858746269084,0.929969825394122,1
"Gm38171",0.0430726541627781,0.782657809420776,0.007858499182403,0.929970923331811,1
"Ighv9-4",-0.0513521498076054,0.282187243882092,0.00784703369433248,0.930021889751785,1
"Ighv2-5",-0.0480346529353933,0.200382509970667,0.00781212801435659,0.930177284099241,1
"Eif3f",-0.0598955525687863,7.62680923201398,0.00778353998007877,0.930304814203352,1
"Gm48384",-0.0586009396657497,0.517529868021095,0.00776149782837972,0.93040330465246,1
"Chchd3",-0.0267914360953503,1.5719556111125,0.00774891711144784,0.930459581986851,1
"Steap1",-0.0313471782298911,0.447866084107386,0.00774426812390742,0.930480389959357,1
"Rab33b",0.0486249511672909,3.97272097871846,0.00768079580990539,0.930765112043081,1
"Gm3248",-0.0605148631375212,0.455285005416889,0.00764327457879042,0.930933981482669,1
"Gm6311",0.0359580075897886,0.434742473443967,0.00763887558182419,0.930953807106751,1
"Gm48107",-0.0231624670663719,0.182037119142751,0.0076075240553124,0.931095270710876,1
"Gm44738",-0.037544616939277,0.294621320330628,0.00759981399348009,0.931130104852002,1
"4930546C10Rik",-0.0247665923389903,0.217986001834827,0.0075975490305378,0.931140341362479,1
"Gm28449",-0.0203747646718983,0.079012428933634,0.00758418016252338,0.931200793375254,1
"Gm13022",-0.0517733145731644,0.490786197058168,0.00757544162187529,0.931240336768689,1
"Gm12452",-0.0521302287917909,1.18567680177653,0.00755928833637506,0.931313493716525,1
"Ftl1-ps1",-0.0678692793855689,6.07597267853016,0.00755080455806635,0.931351947627184,1
"Clcn6",-0.0735552214658703,3.48554356385851,0.00751847210034006,0.931498698975888,1
"Wdr54",-0.0589559702563602,1.28089997292759,0.00751422772389799,0.931517987049236,1
"Gm7891",-0.0254890151417727,0.10796165891818,0.00750960699454809,0.931538991656964,1
"Ifi203-ps",-0.0435157694931678,0.475839936533673,0.00749488230520997,0.931605969659861,1
"Gm36198",-0.0410127974102213,0.267378778120875,0.00748852019392637,0.931634929424341,1
"2410024N13Rik",-0.0283038700330535,0.121057856138908,0.0074840961902701,0.931655074403471,1
"Soga3",-0.0723771736212977,1.18470665183518,0.00746075899628352,0.931761441234261,1
"Gm30285",-0.0576889438972818,1.45732594445574,0.00745660641517024,0.931780385529665,1
"1700008H02Rik",-0.046553779360094,0.705845196394691,0.00743325701781639,0.931887005837897,1
"Fn3krp",0.052118178639482,2.58789968076146,0.00736133113704659,0.932216505685191,1
"Gm17820",-0.0205501219072573,0.0818371109603289,0.00733987339152968,0.932315119648145,1
"Gm16329",-0.0198003534517128,0.0776624806011988,0.00731266159033645,0.932440386806115,1
"Gm47346",-0.027901658995695,0.152561734719658,0.00730439119784405,0.93247850535373,1
"Gm7369",-0.0231849733710321,0.127411231571673,0.00730162022262754,0.932491281744309,1
"Ighv1-7",-0.0400893370087125,0.177189738131884,0.00729694019845918,0.932512865910519,1
"Gm12986",-0.0295476735010175,0.159532520836587,0.00728162651036847,0.932583541083354,1
"Ighv10-3",-0.0656193293152832,0.400411760496478,0.00726190265132732,0.932674680334934,1
"AC154838.1",-0.0237622469608561,0.117067892395209,0.00725025449878678,0.932728562246085,1
"Ipp",0.0356373199636357,1.76191765551728,0.00724642586096673,0.932746282242855,1
"Fmr1nb",-0.0221011163835162,0.592670996954704,0.00724080817433547,0.932772290992336,1
"Gm11718",-0.0422370561852399,0.248684674816181,0.00724010182581212,0.932775561962001,1
"Gm26641",-0.0540106825162394,1.18098301741991,0.00723699028540979,0.932789972845554,1
"Igkv12-89",-0.0564739522883686,0.242839783823272,0.00719009364332364,0.933007550600234,1
"Gm43672",0.0543047065610498,4.61745474132888,0.00718490419567667,0.933031671002302,1
"Zfp91",0.0415223684711012,4.46294187315983,0.00718437088092034,0.933034150331007,1
"1700066B19Rik",-0.0325698749210706,0.371511141284064,0.00718233518908933,0.933043614917786,1
"F630028O10Rik",-0.0964798786214839,1.66430583440558,0.00718216793809704,0.933044392581566,1
"Mcpt8",-0.0470226203245457,0.495091359509128,0.00717323675190718,0.933085933006926,1
"Gm47233",-0.0246443488612638,0.345181395475897,0.00714874798527076,0.933199968151246,1
"Vmn2r-ps62",-0.0282527827882779,0.142040713434932,0.00714644607797256,0.933210697393704,1
"Caskin2",0.107354498472247,2.69572270015749,0.00714583592677686,0.933213541614197,1
"Gm38173",-0.0428748902876792,0.499668235732797,0.00709624176723361,0.933445135314331,1
"Gm43144",-0.0413492068075553,0.511903481152711,0.00709498958988044,0.933450993238361,1
"Gm35657",-0.0486741490912006,1.00679292357494,0.00709483053527547,0.933451737363352,1
"Igkv3-12",-0.0632635241836134,0.455015405091863,0.00708758203877011,0.933485657829417,1
"Gm46328",-0.0242983094586964,0.213494410532903,0.00705337375139557,0.933645977142856,1
"Rps19-ps12",-0.0366786782852379,0.690906921044488,0.00704445952338743,0.933687818522163,1
"Gm22224",-0.102579918342951,1.34043390223133,0.00703499346195451,0.933732279287465,1
"Gm38037",-0.0292676178202408,0.721525138998607,0.00702787856358856,0.933765716806441,1
"Gm28706",-0.0180297544638307,0.170795203971828,0.0070119958784689,0.933840421400416,1
"Gm29126",-0.0677556359988683,0.632285427554934,0.00698219879569535,0.933980802970182,1
"Vmn2r96",-0.0321723065247049,0.318028592426893,0.00697566531730969,0.934011624140299,1
"Olfr1444",-0.0227877686018339,0.201031969497133,0.00696410692897181,0.934066185558041,1
"Gm5045",0.0406784090351211,3.47689279773312,0.0069336953991297,0.934209961540209,1
"Gm7042",0.0396616914554744,0.289322939703749,0.00691920508484386,0.934278578809218,1
"Fbxo40",-0.0175504372786607,0.449295808852707,0.00689976914478733,0.934370729264733,1
"Ighv1-69",-0.0641673043201825,0.588997279680522,0.00689130487393608,0.934410901258978,1
"Jtb",-0.0357280397850408,6.51969837044464,0.00687983582265377,0.934465373805317,1
"Gm45746",-0.0326983522423885,0.460835829265112,0.00685964219680619,0.934561395189893,1
"Gm13036",-0.031745756223408,0.183591543190715,0.00685879249083306,0.934565438689563,1
"Gm37432",-0.0227961067878933,0.160530452989478,0.00683346505834732,0.934686080482613,1
"Adgrb2",0.101681014543061,2.23424748749603,0.00681821006655996,0.934758853032273,1
"2010110G14Rik",-0.0291830897685764,0.626943900745415,0.00678609938506432,0.934912302508925,1
"Gm12518",-0.0273613551817663,0.122095084666588,0.00677820040077841,0.934950105912895,1
"Igkv9-124",-0.0312256682824552,0.192277293689517,0.00676006950384832,0.935036961758818,1
"Gm9443",-0.0290774501802016,0.124078541191495,0.00674591150297862,0.935104867079524,1
"Rps17",-0.0342509953929078,8.81522512472127,0.0067206683219887,0.935226117965227,1
"Gm7240",-0.0250446013810005,0.40880014680029,0.00669082939164288,0.935369739766003,1
"Padi3",-0.0221603168471642,0.326499381625066,0.00668354409595596,0.935404854560538,1
"Slc35c1",0.0517662636189358,3.94210376596625,0.00667420577369932,0.935449893043397,1
"Adam3",-0.0473290153028869,0.48104385456271,0.00667302194866597,0.935455604865712,1
"Pgs1",0.0326903619077297,2.82798778159905,0.00665894091074919,0.935523583447435,1
"Gm24221",-0.0374946941530744,0.169364387157701,0.00662313997467475,0.935696745106263,1
"Gm14429",-0.0220928249355096,0.508576555857004,0.00660283154569051,0.935795182245943,1
"Rpl12-ps1",0.0323708261500606,0.230041429059445,0.00660009719879833,0.935808447555244,1
"Rbck1",-0.029158413023664,5.45412427939605,0.00659404323007656,0.935837827402109,1
"Myoz1",0.0312585677794244,0.56864092732774,0.00658646114495985,0.935874642341051,1
"Olfr460",-0.0256238207656925,0.596072188557254,0.0065806823091143,0.935902715902483,1
"Hint2",0.0398295583933468,5.75483057332173,0.0065420963323305,0.936090485370797,1
"Gm16196",0.0291363954232084,0.203904078901215,0.00652226977907981,0.936187183404353,1
"Gm48608",-0.0357979986675895,0.174299146796581,0.00650861815843279,0.936253851107501,1
"Gm10388",-0.068950945960392,1.17907780566158,0.00647465428638423,0.936420019744443,1
"Gm48035",-0.02752724541994,0.355702892057932,0.00646846458268032,0.936450350168698,1
"Gm47425",-0.0225844569334576,0.117991206226808,0.00645206331601241,0.936530789410393,1
"Gm43263",-0.040403767810327,0.417780160091445,0.00641179055395183,0.936728743001583,1
"AC093043.3",-0.0452561126619629,0.777994855687741,0.00637892945555161,0.936890729991499,1
"Gm13529",-0.0296217622985443,0.142306148408688,0.00636492262233569,0.936959903550522,1
"Gm43142",-0.052803875447294,0.467914764362545,0.00635528475454673,0.937007545224591,1
"Lyzl4",0.0209349640335902,0.187392205466453,0.00634680266590117,0.937049503770685,1
"Gm32443",-0.0203081850549857,0.181148552845301,0.00634160638693881,0.937075222266595,1
"Tbc1d5",-0.020546302106159,1.41145958133306,0.0063375691026126,0.937095211749334,1
"Gm37196",-0.023881179929948,0.108239292981542,0.00633094579199552,0.937128019103203,1
"1700007G11Rik",-0.0150276721336946,0.499656546156847,0.00628665304182957,0.937347860561897,1
"Dennd2d",-0.045848030240075,1.12879380020506,0.00627874779567759,0.937387179134486,1
"Vmn1r-ps144",-0.0259323095056419,0.158841254630025,0.00625774524919772,0.937491761345491,1
"Zc3h12d",-0.0574137541089716,1.08426862690869,0.00624557572870405,0.937552440328953,1
"Gzma",-0.0767914149420218,0.881732088810518,0.00623156713733472,0.937622362896988,1
"AC110211.1",-0.0646796009604848,0.683991905789531,0.00620569666325577,0.937751701178601,1
"Pepd",0.0267581811678612,2.70203605298609,0.00619223582920314,0.937819105339091,1
"Vax2",-0.028444895267832,0.549370286386282,0.00618527503654655,0.93785398993149,1
"Uap1",-0.0560298066376399,3.94108046708853,0.00613824288320645,0.938090214990502,1
"Gm20546",-0.0191156730798437,0.273177031813299,0.00612984352691597,0.938132497572558,1
"Igkv8-24",-0.0717268798316835,0.732231462119953,0.00606662024303418,0.938451705358972,1
"Pafah2",0.0390315459830777,1.28021099172474,0.00606462875997222,0.938461787275792,1
"Zp1",-0.0188666120638349,0.238902724784446,0.00605755063940514,0.938497633869185,1
"Gm40915",-0.0145798745132037,0.330628843788313,0.00605100267385368,0.938530814303882,1
